t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
1318.61,8/8@balance_power(12/8),sustained40s,7.968,4.123,0.000,6.401,48.730,47.0,1334,0
1319.11,8/8@balance_power(12/8),sustained40s,7.972,4.208,0.000,6.401,48.730,47.0,1340,0
1319.62,8/8@balance_power(12/8),sustained40s,7.962,4.239,0.000,6.401,48.730,47.0,1361,0
1320.13,8/8@balance_power(12/8),sustained40s,7.947,4.099,0.000,6.416,48.720,48.0,1159,0
1320.63,8/8@balance_power(12/8),sustained40s,7.560,3.786,0.000,6.416,48.720,48.0,1198,0
1321.14,8/8@balance_power(12/8),sustained40s,6.411,2.795,0.000,6.416,48.720,46.0,1942,0
1321.65,8/8@balance_power(12/8),sustained40s,9.709,5.321,0.000,6.416,48.720,46.0,1486,0
1322.16,8/8@balance_power(12/8),sustained40s,7.962,4.547,0.000,6.441,48.720,48.0,1368,0
1322.66,8/8@balance_power(12/8),sustained40s,7.980,4.268,0.000,6.441,48.720,48.0,1372,0
1323.17,8/8@balance_power(12/8),sustained40s,7.968,4.315,0.000,6.441,48.720,48.0,1334,0
1323.68,8/8@balance_power(12/8),sustained40s,7.966,4.109,0.000,6.441,48.720,48.0,1235,0
1324.19,8/8@balance_power(12/8),sustained40s,7.969,4.030,0.000,6.415,48.710,48.0,1327,0
1324.70,8/8@balance_power(12/8),sustained40s,7.956,4.043,0.000,6.415,48.710,48.0,1259,0
1325.21,8/8@balance_power(12/8),sustained40s,7.976,4.097,0.000,6.415,48.710,48.0,1335,0
1325.71,8/8@balance_power(12/8),sustained40s,6.205,2.908,0.000,6.415,48.710,48.0,1478,0
1326.22,8/8@balance_power(12/8),sustained40s,9.412,4.845,0.000,6.418,48.700,48.0,1538,0
1326.73,8/8@balance_power(12/8),sustained40s,7.967,4.525,0.000,6.418,48.700,48.0,1425,0
1327.24,8/8@balance_power(12/8),sustained40s,7.973,4.221,0.000,6.418,48.700,48.0,1287,0
1327.75,8/8@balance_power(12/8),sustained40s,7.957,4.168,0.000,6.418,48.700,48.0,1329,0
1328.26,8/8@balance_power(12/8),sustained40s,7.987,4.254,0.000,6.414,48.690,48.0,1311,0
1328.76,8/8@balance_power(12/8),sustained40s,7.960,4.173,0.000,6.414,48.690,48.0,1419,0
1329.27,8/8@balance_power(12/8),sustained40s,7.981,4.183,0.000,6.414,48.690,49.0,1332,0
1329.78,8/8@balance_power(12/8),sustained40s,7.951,4.025,0.000,6.414,48.690,49.0,1132,0
1330.28,8/8@balance_power(12/8),sustained40s,6.865,3.250,0.000,6.414,48.690,50.0,1031,0
1330.79,8/8@balance_power(12/8),sustained40s,8.859,4.467,0.000,6.414,48.690,50.0,1543,0
1331.30,8/8@balance_power(12/8),sustained40s,7.965,4.579,0.000,6.416,48.680,49.0,1490,0
1331.81,8/8@balance_power(12/8),sustained40s,7.977,4.457,0.000,6.416,48.680,49.0,1435,0
1332.32,8/8@balance_power(12/8),sustained40s,7.963,4.224,0.000,6.416,48.680,49.0,1433,0
1332.82,8/8@balance_power(12/8),sustained40s,7.971,4.171,0.000,6.416,48.680,49.0,1252,0
1333.34,8/8@balance_power(12/8),sustained40s,7.972,4.095,0.000,6.413,48.680,49.0,1272,0
1333.85,8/8@balance_power(12/8),sustained40s,7.965,4.086,0.000,6.413,48.680,49.0,1332,0
1334.35,8/8@balance_power(12/8),sustained40s,7.954,4.061,0.000,6.413,48.680,49.0,1600,0
1334.86,8/8@balance_power(12/8),sustained40s,7.319,3.672,0.000,6.413,48.680,49.0,1088,0
1335.37,8/8@balance_power(12/8),sustained40s,8.647,4.245,0.000,6.416,48.670,49.0,1436,0
1335.88,8/8@balance_power(12/8),sustained40s,7.962,4.514,0.000,6.416,48.670,49.0,1432,0
1336.39,8/8@balance_power(12/8),sustained40s,7.967,4.402,0.000,6.416,48.670,49.0,1323,0
1336.89,8/8@balance_power(12/8),sustained40s,7.970,4.120,0.000,6.416,48.670,49.0,1290,0
1337.40,8/8@balance_power(12/8),sustained40s,7.966,4.158,0.000,6.411,48.660,49.0,1281,0
1337.91,8/8@balance_power(12/8),sustained40s,7.956,4.084,0.000,6.411,48.660,49.0,1440,0
1338.42,8/8@balance_power(12/8),sustained40s,7.982,4.141,0.000,6.411,48.660,49.0,1314,0
1338.92,8/8@balance_power(12/8),sustained40s,7.964,4.100,0.000,6.411,48.660,49.0,1302,0
1339.43,8/8@balance_power(12/8),sustained40s,7.701,3.843,0.000,6.410,48.650,50.0,1054,0
1339.94,8/8@balance_power(12/8),sustained40s,3.729,1.474,0.001,6.410,48.650,50.0,848,0
1340.45,8/8@balance_power(12/8),end,1.341,0.439,0.000,6.410,48.650,46.0,1070,0
1340.96,8/8@balance_power(12/8),end,0.454,0.036,0.000,6.410,48.650,46.0,1250,0
1341.47,8/8@balance_power(12/8),end,0.392,0.022,0.000,6.410,48.650,45.0,681,0
1341.97,8/8@balance_power(12/8),end,0.400,0.024,0.000,6.410,48.650,45.0,742,0
1342.49,8/8@balance_power(12/8),end,0.987,0.319,0.000,6.468,48.650,46.0,1466,0
1343.00,8/8@balance_power(12/8),end,0.443,0.047,0.000,6.468,48.650,46.0,1059,0
1343.50,8/8@balance_power(12/8),end,0.402,0.019,0.000,6.468,48.650,45.0,766,0
1344.01,8/8@balance_power(12/8),end,0.367,0.015,0.000,6.468,48.650,45.0,790,0
1344.52,8/8@balance_power(12/8),end,0.345,0.013,0.000,6.471,48.640,45.0,689,0
1345.03,8/8@balance_power(12/8),end,0.386,0.019,0.000,6.471,48.640,45.0,1293,0
1345.54,8/8@balance_power(12/8),end,0.362,0.015,0.000,6.471,48.640,45.0,1058,0
1346.05,8/8@balance_power(12/8),end,0.657,0.018,0.000,6.471,48.640,45.0,1143,0
1346.56,8/8@balance_power(12/8),end,0.376,0.018,0.000,6.468,48.640,45.0,1059,0
1347.07,8/8@balance_power(12/8),end,0.375,0.018,0.000,6.468,48.640,45.0,950,0
1347.58,8/8@balance_power(12/8),end,0.401,0.018,0.000,6.468,48.640,44.0,853,0
1348.09,8/8@balance_power(12/8),end,0.650,0.180,0.000,6.468,48.640,44.0,922,0
1348.60,cool,wait,0.839,0.263,0.000,6.473,48.640,44.0,857,0
1349.11,cool,wait,0.352,0.015,0.000,6.473,48.640,44.0,942,0
1349.62,cool,wait,0.422,0.030,0.000,6.473,48.640,44.0,836,0
1350.13,cool,wait,0.365,0.022,0.000,6.473,48.640,44.0,667,0
1350.64,cool,wait,0.522,0.034,0.000,6.472,48.640,44.0,864,0
1351.15,cool,wait,0.320,0.012,0.000,6.472,48.640,44.0,678,0
1351.66,cool,wait,0.519,0.014,0.000,6.472,48.640,44.0,691,0
1352.17,cool,wait,0.326,0.017,0.000,6.472,48.640,44.0,663,0
1352.68,cool,wait,1.010,0.343,0.000,6.472,48.640,43.0,716,0
1353.19,cool,wait,0.312,0.010,0.000,6.472,48.640,43.0,692,0
1353.70,cool,wait,0.333,0.011,0.000,6.472,48.640,43.0,679,0
1354.21,cool,wait,0.350,0.017,0.000,6.472,48.640,43.0,691,0
1354.72,cool,wait,0.383,0.017,0.000,6.472,48.640,43.0,755,0
1355.23,cool,wait,0.387,0.041,0.000,6.472,48.640,43.0,688,0
1355.74,cool,wait,0.602,0.013,0.000,6.473,48.630,43.0,694,0
1356.25,cool,wait,0.363,0.016,0.000,6.473,48.630,43.0,670,0
1356.76,cool,wait,0.347,0.014,0.000,6.473,48.630,43.0,1021,0
1357.27,cool,wait,0.487,0.023,0.000,6.473,48.630,43.0,650,0
1357.78,cool,wait,0.358,0.013,0.000,6.463,48.630,43.0,689,0
1358.29,cool,wait,0.433,0.024,0.000,6.463,48.630,43.0,651,0
1358.80,cool,wait,0.341,0.012,0.000,6.463,48.630,43.0,797,0
1359.31,cool,wait,0.314,0.009,0.000,6.463,48.630,43.0,631,0
1359.82,cool,wait,0.356,0.016,0.000,6.476,48.630,43.0,1037,0
1360.33,cool,wait,0.336,0.015,0.000,6.476,48.630,43.0,872,0
1360.84,cool,wait,0.977,0.248,0.000,6.476,48.630,43.0,1293,0
1361.35,cool,wait,0.563,0.042,0.000,6.476,48.630,43.0,941,0
1361.86,cool,wait,0.409,0.017,0.000,6.473,48.630,43.0,666,0
1362.37,cool,wait,0.442,0.064,0.000,6.473,48.630,43.0,1331,0
1362.88,cool,wait,1.122,0.277,0.000,6.473,48.630,43.0,1218,0
1363.39,cool,wait,0.314,0.010,0.000,6.473,48.630,43.0,669,0
1363.90,cool,wait,0.505,0.021,0.000,6.474,48.620,43.0,700,0
1364.40,cool,wait,0.318,0.013,0.000,6.474,48.620,43.0,867,0
1364.92,cool,wait,0.337,0.013,0.000,6.474,48.620,42.0,695,0
1365.42,cool,wait,0.353,0.019,0.000,6.474,48.620,42.0,799,0
1365.94,cool,wait,0.386,0.019,0.000,6.474,48.620,42.0,897,0
1366.44,cool,wait,0.378,0.025,0.000,6.474,48.620,42.0,1203,0
1366.96,cool,wait,0.409,0.014,0.000,6.474,48.620,42.0,683,0
1367.46,cool,wait,0.339,0.012,0.000,6.474,48.620,42.0,720,0
1367.97,cool,wait,0.386,0.017,0.000,6.474,48.620,42.0,891,0
1368.48,cool,wait,0.475,0.015,0.000,6.474,48.620,42.0,700,0
1368.99,cool,wait,0.349,0.019,0.000,6.475,48.620,42.0,678,0
1369.50,cool,wait,0.301,0.010,0.000,6.475,48.620,42.0,669,0
1370.01,cool,wait,0.418,0.026,0.000,6.475,48.620,42.0,646,0
1370.52,cool,wait,0.343,0.011,0.000,6.475,48.620,42.0,538,0
1371.04,cool,wait,0.411,0.012,0.000,6.476,48.620,42.0,666,0
1371.54,cool,wait,0.601,0.019,0.000,6.476,48.620,42.0,621,0
1372.05,cool,wait,0.366,0.017,0.000,6.476,48.620,42.0,694,0
1372.56,cool,wait,1.037,0.346,0.000,6.476,48.620,42.0,961,0
1373.07,cool,wait,0.342,0.010,0.000,6.465,48.610,41.0,697,0
1373.58,cool,wait,0.584,0.035,0.000,6.465,48.610,41.0,806,0
1374.09,cool,wait,0.459,0.020,0.000,6.465,48.610,42.0,832,0
1374.60,cool,wait,0.384,0.017,0.000,6.465,48.610,42.0,675,0
1375.11,cool,wait,0.391,0.019,0.000,6.476,48.610,41.0,667,0
1375.62,cool,wait,0.443,0.023,0.000,6.476,48.610,41.0,1093,0
1376.13,cool,wait,0.470,0.019,0.000,6.476,48.610,41.0,677,0
1376.64,cool,wait,0.386,0.016,0.000,6.476,48.610,41.0,1052,0
1377.15,cool,wait,0.365,0.009,0.000,6.476,48.610,41.0,689,0
1377.66,cool,wait,0.342,0.012,0.000,6.476,48.610,41.0,846,0
1378.17,cool,wait,0.378,0.016,0.000,6.478,48.610,41.0,654,0
1378.68,cool,wait,0.420,0.030,0.001,6.478,48.610,41.0,984,0
1379.19,cool,wait,0.455,0.011,0.000,6.478,48.610,41.0,1130,0
1379.70,cool,wait,0.402,0.020,0.000,6.478,48.610,41.0,593,0
1380.21,cool,wait,0.406,0.015,0.000,6.476,48.610,41.0,759,0
1380.72,cool,wait,0.350,0.012,0.000,6.476,48.610,41.0,726,0
1381.23,cool,wait,0.407,0.021,0.000,6.476,48.610,41.0,681,0
1381.74,cool,wait,0.372,0.016,0.000,6.476,48.610,41.0,895,0
1382.25,cool,wait,0.383,0.020,0.000,6.479,48.600,41.0,627,0
1382.76,cool,wait,0.998,0.341,0.000,6.479,48.600,41.0,759,0
1383.27,cool,wait,0.354,0.013,0.000,6.479,48.600,40.0,648,0
1383.77,cool,wait,0.420,0.015,0.000,6.479,48.600,40.0,628,0
1384.28,cool,wait,0.407,0.037,0.000,6.479,48.600,40.0,691,0
1384.79,cool,wait,0.576,0.024,0.001,6.479,48.600,40.0,577,0
1385.30,cool,wait,0.529,0.056,0.000,6.479,48.600,41.0,789,0
1385.81,cool,wait,0.417,0.024,0.000,6.479,48.600,41.0,745,0
1386.31,cool,wait,0.316,0.018,0.000,6.476,48.600,40.0,787,0
1386.82,cool,wait,0.428,0.021,0.000,6.476,48.600,40.0,1087,0
1387.33,cool,wait,0.407,0.027,0.000,6.476,48.600,40.0,1286,0
1387.84,cool,wait,0.527,0.047,0.000,6.476,48.600,40.0,847,0
1388.35,cool,wait,0.403,0.025,0.000,6.476,48.600,40.0,905,0
1388.85,cool,wait,0.386,0.018,0.000,6.476,48.600,40.0,676,0
1389.36,cool,wait,0.318,0.018,0.000,6.478,48.600,41.0,1246,0
1389.87,cool,wait,0.403,0.023,0.000,6.478,48.600,41.0,626,0
1390.38,cool,wait,0.837,0.118,0.002,6.478,48.600,40.0,652,0
1390.88,8/12(12/12),idle,1.003,0.324,0.001,6.478,48.600,40.0,935,0
1391.40,8/12(12/12),idle,0.600,0.053,0.002,6.476,48.600,40.0,1115,0
1391.90,8/12(12/12),idle,0.508,0.027,0.001,6.476,48.600,40.0,1088,0
1392.41,8/12(12/12),idle,0.864,0.214,0.000,6.476,48.600,41.0,1214,0
1392.92,8/12(12/12),idle,0.800,0.233,0.001,6.476,48.600,41.0,587,0
1393.43,8/12(12/12),idle,0.393,0.023,0.001,6.476,48.590,40.0,650,0
1393.93,8/12(12/12),idle,0.424,0.020,0.002,6.476,48.590,40.0,652,0
1394.44,8/12(12/12),idle,0.697,0.072,0.000,6.476,48.590,40.0,674,0
1394.95,8/12(12/12),idle,0.642,0.023,0.000,6.476,48.590,40.0,995,0
1395.46,8/12(12/12),idle,0.609,0.017,0.000,6.478,48.590,40.0,996,0
1395.97,8/12(12/12),idle,0.681,0.019,0.000,6.478,48.590,40.0,602,0
1396.48,8/12(12/12),idle,0.480,0.059,0.000,6.478,48.590,40.0,775,0
1396.98,8/12(12/12),idle,0.447,0.018,0.000,6.478,48.590,40.0,588,0
1397.49,8/12(12/12),idle,0.349,0.021,0.000,6.479,48.590,40.0,652,0
1398.00,8/12(12/12),idle,0.330,0.014,0.000,6.479,48.590,40.0,654,0
1398.51,8/12(12/12),idle,0.706,0.047,0.000,6.479,48.590,40.0,703,0
1399.01,8/12(12/12),idle,0.341,0.015,0.000,6.479,48.590,40.0,593,0
1399.52,8/12(12/12),idle,0.734,0.072,0.000,6.479,48.590,39.0,581,0
1400.03,8/12(12/12),idle,0.389,0.017,0.000,6.479,48.590,39.0,626,0
1400.54,8/12(12/12),idle,0.673,0.086,0.000,6.479,48.590,40.0,717,0
1401.04,8/12(12/12),idle,0.305,0.011,0.000,6.479,48.590,40.0,559,0
1401.56,8/12(12/12),idle,0.541,0.032,0.000,6.479,48.590,39.0,852,0
1402.06,8/12(12/12),idle,0.341,0.013,0.000,6.479,48.590,39.0,590,0
1402.57,8/12(12/12),idle,1.080,0.349,0.000,6.475,48.580,40.0,934,0
1403.08,8/12(12/12),idle,0.345,0.014,0.000,6.475,48.580,40.0,1167,0
1403.59,8/12(12/12),idle,0.734,0.103,0.000,6.475,48.580,39.0,755,0
1404.09,8/12(12/12),idle,0.384,0.021,0.000,6.475,48.580,39.0,1038,0
1404.60,8/12(12/12),idle,0.526,0.022,0.000,6.478,48.580,39.0,969,0
1405.11,8/12(12/12),idle,0.673,0.120,0.000,6.478,48.580,39.0,899,0
1405.62,8/12(12/12),pdf_render,1.820,0.818,0.000,6.478,48.580,41.0,1036,0
1406.12,8/12(12/12),pdf_render,2.132,0.955,0.000,6.478,48.580,41.0,743,0
1406.63,8/12(12/12),pdf_render,1.730,0.793,0.000,6.465,48.580,42.0,752,0
1407.14,8/12(12/12),pdf_render,1.791,0.775,0.000,6.465,48.580,42.0,586,0
1407.64,8/12(12/12),pdf_render,1.679,0.761,0.000,6.465,48.580,42.0,1046,0
1408.15,8/12(12/12),pdf_render,1.689,0.773,0.000,6.465,48.580,42.0,705,0
1408.66,8/12(12/12),pdf_render,1.880,0.937,0.000,6.468,48.580,42.0,991,0
1409.16,8/12(12/12),pdf_render,1.691,0.761,0.000,6.468,48.580,42.0,590,0
1409.67,8/12(12/12),pdf_render,1.781,0.840,0.000,6.468,48.580,41.0,579,0
1410.17,8/12(12/12),pdf_render,1.746,0.830,0.000,6.468,48.580,41.0,715,0
1410.68,8/12(12/12),pdf_render,2.095,1.144,0.000,6.468,48.580,42.0,756,0
1411.18,8/12(12/12),pdf_render,1.755,0.824,0.000,6.468,48.580,42.0,957,0
1411.69,8/12(12/12),pdf_render,1.766,0.835,0.000,6.468,48.570,41.0,709,0
1412.19,8/12(12/12),pdf_render,1.761,0.830,0.000,6.468,48.570,41.0,807,0
1412.70,8/12(12/12),pdf_render,2.326,1.092,0.000,6.468,48.570,42.0,598,0
1413.20,8/12(12/12),pdf_render,1.837,0.892,0.000,6.468,48.570,42.0,1361,0
1413.71,8/12(12/12),pdf_render,1.797,0.871,0.000,6.464,48.570,42.0,903,0
1414.22,8/12(12/12),pdf_render,1.707,0.779,0.000,6.464,48.570,42.0,1109,0
1414.72,8/12(12/12),pdf_render,2.022,1.081,0.000,6.464,48.570,42.0,761,0
1415.23,8/12(12/12),pdf_render,1.807,0.867,0.000,6.464,48.570,42.0,686,0
1415.74,8/12(12/12),pdf_render,1.687,0.768,0.000,6.466,48.570,42.0,742,0
1416.24,8/12(12/12),pdf_render,1.676,0.761,0.000,6.466,48.570,42.0,584,0
1416.75,8/12(12/12),pdf_render,1.715,0.789,0.000,6.466,48.570,41.0,751,0
1417.25,8/12(12/12),pdf_render,1.670,0.759,0.000,6.466,48.570,41.0,735,0
1417.76,8/12(12/12),pdf_render,1.739,0.819,0.000,6.468,48.560,42.0,753,0
1418.26,8/12(12/12),pdf_render,1.769,0.765,0.000,6.468,48.560,42.0,580,0
1418.77,8/12(12/12),pdf_render,1.678,0.754,0.000,6.468,48.560,41.0,1044,0
1419.27,8/12(12/12),pdf_render,1.694,0.786,0.000,6.468,48.560,41.0,584,0
1419.78,8/12(12/12),pdf_render,1.682,0.771,0.000,6.468,48.560,42.0,889,0
1420.29,8/12(12/12),pdf_render,1.719,0.799,0.000,6.468,48.560,42.0,726,0
1420.79,8/12(12/12),pdf_render,0.747,0.173,0.000,6.468,48.560,39.0,590,0
1421.30,8/12(12/12),gap,1.038,0.289,0.000,6.468,48.560,39.0,892,0
1421.80,8/12(12/12),gap,0.342,0.011,0.000,6.468,48.560,39.0,1122,0
1422.31,8/12(12/12),gap,0.395,0.015,0.000,6.468,48.560,39.0,962,0
1422.82,8/12(12/12),gap,1.415,0.497,0.000,6.476,48.560,39.0,1346,0
1423.33,8/12(12/12),gap,0.567,0.081,0.000,6.476,48.560,39.0,568,0
1423.84,8/12(12/12),gap,0.485,0.010,0.000,6.476,48.560,39.0,678,0
1424.34,8/12(12/12),gap,0.339,0.012,0.000,6.476,48.560,39.0,784,0
1424.85,8/12(12/12),gap,1.756,0.780,0.000,6.476,48.550,41.0,715,0
1425.36,8/12(12/12),pdf_render,1.818,0.850,0.000,6.476,48.550,41.0,743,0
1425.87,8/12(12/12),pdf_render,1.680,0.761,0.000,6.476,48.550,41.0,736,0
1426.37,8/12(12/12),pdf_render,1.705,0.774,0.000,6.476,48.550,41.0,590,0
1426.88,8/12(12/12),pdf_render,1.736,0.802,0.000,6.467,48.550,41.0,753,0
1427.38,8/12(12/12),pdf_render,1.732,0.805,0.000,6.467,48.550,41.0,630,0
1427.89,8/12(12/12),pdf_render,1.730,0.803,0.000,6.467,48.550,41.0,590,0
1428.39,8/12(12/12),pdf_render,1.720,0.794,0.000,6.467,48.550,41.0,577,0
1428.90,8/12(12/12),pdf_render,1.758,0.800,0.000,6.468,48.550,42.0,903,0
1429.41,8/12(12/12),pdf_render,1.812,0.801,0.000,6.468,48.550,42.0,745,0
1429.91,8/12(12/12),pdf_render,1.882,0.951,0.000,6.468,48.550,43.0,940,0
1430.42,8/12(12/12),pdf_render,1.923,1.005,0.000,6.468,48.550,43.0,840,0
1430.93,8/12(12/12),pdf_render,1.780,0.869,0.000,6.466,48.540,41.0,909,0
1431.43,8/12(12/12),pdf_render,1.730,0.808,0.000,6.466,48.540,41.0,910,0
1431.94,8/12(12/12),pdf_render,1.814,0.886,0.000,6.466,48.540,41.0,776,0
1432.44,8/12(12/12),pdf_render,2.089,1.070,0.000,6.466,48.540,41.0,1454,0
1432.95,8/12(12/12),pdf_render,1.809,0.846,0.000,6.466,48.540,41.0,957,0
1433.45,8/12(12/12),pdf_render,1.659,0.750,0.000,6.466,48.540,41.0,767,0
1433.96,8/12(12/12),pdf_render,1.752,0.842,0.000,6.463,48.540,41.0,787,0
1434.47,8/12(12/12),pdf_render,1.706,0.788,0.000,6.463,48.540,41.0,767,0
1434.98,8/12(12/12),pdf_render,1.857,0.835,0.000,6.463,48.540,41.0,783,0
1435.48,8/12(12/12),pdf_render,1.673,0.764,0.000,6.463,48.540,41.0,762,0
1435.99,8/12(12/12),pdf_render,1.695,0.778,0.000,6.465,48.540,41.0,781,0
1436.50,8/12(12/12),pdf_render,1.738,0.769,0.000,6.465,48.540,41.0,752,0
1437.01,8/12(12/12),pdf_render,1.736,0.809,0.000,6.465,48.540,41.0,797,0
1437.51,8/12(12/12),pdf_render,1.702,0.783,0.000,6.465,48.540,41.0,742,0
1438.02,8/12(12/12),pdf_render,1.770,0.800,0.000,6.467,48.530,41.0,784,0
1438.53,8/12(12/12),pdf_render,1.717,0.807,0.000,6.467,48.530,41.0,734,0
1439.03,8/12(12/12),pdf_render,1.663,0.752,0.000,6.467,48.530,41.0,789,0
1439.54,8/12(12/12),pdf_render,1.758,0.833,0.000,6.467,48.530,41.0,763,0
1440.05,8/12(12/12),pdf_render,0.877,0.298,0.000,6.465,48.530,39.0,696,0
1440.55,8/12(12/12),gap,1.040,0.306,0.000,6.465,48.530,39.0,718,0
1441.07,8/12(12/12),gap,0.337,0.015,0.000,6.465,48.530,39.0,685,0
1441.58,8/12(12/12),gap,0.313,0.009,0.000,6.465,48.530,39.0,693,0
1442.09,8/12(12/12),gap,0.323,0.011,0.000,6.476,48.530,39.0,1117,0
1442.60,8/12(12/12),gap,1.009,0.318,0.000,6.476,48.530,39.0,920,0
1443.11,8/12(12/12),gap,0.362,0.011,0.000,6.476,48.530,39.0,850,0
1443.62,8/12(12/12),gap,0.346,0.011,0.000,6.476,48.530,39.0,668,0
1444.13,8/12(12/12),gap,2.042,0.891,0.000,6.476,48.530,41.0,828,0
1444.64,8/12(12/12),office,2.025,0.875,0.002,6.476,48.530,41.0,1015,0
1445.15,8/12(12/12),office,2.304,1.094,0.001,6.470,48.520,42.0,708,0
1445.66,8/12(12/12),office,2.394,1.228,0.001,6.470,48.520,42.0,880,0
1446.17,8/12(12/12),office,2.360,1.087,0.000,6.470,48.520,39.0,1213,0
1446.67,8/12(12/12),office,0.785,0.232,0.000,6.470,48.520,39.0,740,0
1447.18,8/12(12/12),gap,0.745,0.202,0.000,6.462,48.520,39.0,681,0
1447.69,8/12(12/12),gap,0.405,0.017,0.002,6.462,48.520,39.0,858,0
1448.20,8/12(12/12),gap,0.371,0.020,0.000,6.462,48.520,39.0,956,0
1448.70,8/12(12/12),gap,0.363,0.019,0.000,6.462,48.520,39.0,1168,0
1449.21,8/12(12/12),gap,0.358,0.017,0.000,6.477,48.520,39.0,665,0
1449.72,8/12(12/12),gap,0.440,0.019,0.000,6.477,48.520,39.0,653,0
1450.23,8/12(12/12),gap,0.516,0.079,0.000,6.477,48.520,39.0,1177,0
1450.74,8/12(12/12),office,2.334,0.994,0.000,6.477,48.520,39.0,1276,0
1451.24,8/12(12/12),office,2.186,0.964,0.000,6.460,48.520,39.0,762,0
1451.75,8/12(12/12),office,2.330,1.060,0.000,6.460,48.520,39.0,845,0
1452.26,8/12(12/12),office,2.300,1.177,0.000,6.460,48.520,40.0,932,0
1452.77,8/12(12/12),office,2.349,1.086,0.000,6.460,48.520,40.0,1196,0
1453.27,8/12(12/12),gap,1.220,0.388,0.000,6.468,48.510,39.0,1008,0
1453.78,8/12(12/12),gap,0.410,0.023,0.000,6.468,48.510,39.0,971,0
1454.29,8/12(12/12),gap,0.348,0.014,0.000,6.468,48.510,38.0,705,0
1454.79,8/12(12/12),gap,0.405,0.026,0.000,6.468,48.510,38.0,584,0
1455.30,8/12(12/12),gap,0.344,0.016,0.000,6.468,48.510,38.0,1038,0
1455.81,8/12(12/12),gap,0.523,0.013,0.000,6.468,48.510,38.0,776,0
1456.32,8/12(12/12),gap,0.300,0.015,0.000,6.477,48.510,38.0,971,0
1456.83,8/12(12/12),gap,1.045,0.333,0.002,6.477,48.510,38.0,813,0
1457.34,8/12(12/12),python,2.892,1.634,0.001,6.477,48.510,40.0,907,0
1457.85,8/12(12/12),python,2.903,1.511,0.000,6.477,48.510,40.0,966,0
1458.36,8/12(12/12),python,2.608,1.238,0.001,6.463,48.510,39.0,824,0
1458.86,8/12(12/12),python,1.844,0.538,0.002,6.463,48.510,39.0,761,0
1459.37,8/12(12/12),python,2.519,0.614,0.000,6.463,48.510,39.0,1051,0
1459.88,8/12(12/12),gap,0.900,0.252,0.001,6.463,48.510,39.0,933,0
1460.39,8/12(12/12),gap,0.717,0.186,0.001,6.470,48.500,38.0,677,0
1460.89,8/12(12/12),gap,0.402,0.018,0.000,6.470,48.500,38.0,1054,0
1461.40,8/12(12/12),gap,0.531,0.049,0.000,6.470,48.500,38.0,679,0
1461.91,8/12(12/12),gap,0.616,0.054,0.000,6.470,48.500,38.0,665,0
1462.42,8/12(12/12),gap,0.809,0.158,0.000,6.470,48.500,39.0,1177,0
1462.92,8/12(12/12),gap,0.813,0.206,0.000,6.470,48.500,39.0,677,0
1463.43,8/12(12/12),gap,0.619,0.108,0.000,6.470,48.500,39.0,1363,0
1463.94,8/12(12/12),python,2.473,1.317,0.000,6.470,48.500,39.0,1130,0
1464.45,8/12(12/12),python,3.330,1.681,0.000,6.460,48.500,41.0,916,0
1464.95,8/12(12/12),python,2.635,1.305,0.000,6.460,48.500,41.0,826,0
1465.46,8/12(12/12),python,1.950,0.612,0.000,6.460,48.500,39.0,741,0
1465.97,8/12(12/12),python,2.472,0.587,0.000,6.460,48.500,39.0,701,0
1466.48,8/12(12/12),python,0.880,0.202,0.000,6.460,48.500,38.0,761,0
1466.98,8/12(12/12),gap,0.779,0.174,0.000,6.460,48.500,38.0,591,0
1467.49,8/12(12/12),gap,0.560,0.016,0.000,6.472,48.490,38.0,1137,0
1468.00,8/12(12/12),gap,0.384,0.017,0.000,6.472,48.490,38.0,638,0
1468.51,8/12(12/12),gap,0.312,0.012,0.000,6.472,48.490,38.0,565,0
1469.01,8/12(12/12),gap,0.333,0.013,0.000,6.472,48.490,38.0,566,0
1469.52,8/12(12/12),gap,0.358,0.027,0.000,6.477,48.490,38.0,765,0
1470.03,8/12(12/12),gap,0.425,0.049,0.002,6.477,48.490,38.0,1365,0
1470.54,8/12(12/12),gap,9.902,4.259,0.000,6.477,48.490,43.0,1629,0
1471.05,8/12(12/12),compress,12.575,5.233,0.001,6.477,48.490,43.0,1463,0
1471.57,8/12(12/12),compress,11.992,5.318,0.002,6.038,48.490,43.0,1573,0
1472.07,8/12(12/12),compress,11.948,5.299,0.001,6.038,48.490,43.0,1577,0
1472.58,8/12(12/12),compress,11.991,5.197,0.000,6.038,48.490,44.0,1455,0
1473.09,8/12(12/12),compress,11.946,5.079,0.001,6.038,48.490,44.0,1635,0
1473.60,8/12(12/12),compress,8.792,3.182,0.000,6.039,48.480,42.0,1231,0
1474.10,8/12(12/12),compress,5.435,1.754,0.002,6.039,48.480,42.0,1039,0
1474.61,8/12(12/12),gap,0.847,0.184,0.000,6.039,48.480,40.0,1140,0
1475.12,8/12(12/12),gap,0.833,0.233,0.000,6.039,48.480,40.0,798,0
1475.63,8/12(12/12),gap,0.715,0.051,0.000,6.113,48.470,39.0,717,0
