1789821358.611303	38094051404	14542866090	181701805	6161000	34530000	7692000	39000	500006	0	600006	0
1789821359.132256	38096121650	14543752135	181701805	6161000	34530000	7692000	39000	443194	0	500000	0
1789821359.644135	38098153261	14544611447	181701805	6162000	34530000	7693000	39000	460343	0	600000	0
1789821360.166256	38100226803	14545476313	181701805	6162000	34530000	7693000	39000	440760	0	499994	0
1789821360.678136	38102253043	14546354179	181701805	6162000	34530000	7693000	39000	580691	0	700000	0
1789821361.196131	38104318224	14547198782	181701805	6162000	34530000	7693000	39000	439426	0	499984	0
1789821361.716316	38106380047	14548066516	181701805	6162000	34530000	7693000	39000	460011	0	598464	0
1789821362.236094	38108431311	14548931992	181701805	6162000	34530000	7693000	39000	572257	0	700000	0
1789821362.748067	38110464082	14549812666	181701805	6162000	34520000	7693000	40000	596334	0	700000	0
1789821363.265409	38112519008	14550702923	181701805	6162000	34520000	7693000	40000	478528	0	600000	0
1789821363.772984	38114516562	14551601419	181701805	6162000	34520000	7693000	40000	630259	0	942030	0
1789821364.284575	38116550980	14552534339	181701805	6162000	34520000	7693000	40000	642283	0	868045	0
1789821364.790119	38118277722	14553293370	181701805	6162000	34520000	7694000	39000	1101724	0	1899417	0
1789821365.301819	38118601695	14553350560	181701805	6162000	34520000	7694000	39000	1397703	0	1659541	0
1789821365.809498	38119044260	14553501927	181701805	6162000	34520000	7694000	39000	697449	0	1600132	0
1789821366.322566	38119227548	14553508275	181701805	6162000	34520000	7694000	39000	674998	0	1600000	0
1789821366.830599	38119383859	14553514866	181701805	6187000	34510000	7725000	38000	689017	0	1600155	0
1789821367.343126	38119595711	14553528660	181701805	6187000	34510000	7725000	38000	645059	0	1460258	0
1789821367.850922	38120338935	14553955112	181701805	6187000	34510000	7725000	41000	1637686	0	1800180	0
1789821368.365046	38123195495	14556135343	181701805	6187000	34510000	7725000	41000	710583	0	884594	0
1789821368.874939	38125215326	14557520655	181701805	6157000	34510000	7687000	41000	749003	0	900000	0
1789821369.387918	38127250660	14558942587	181701805	6157000	34510000	7687000	41000	741564	0	900027	0
1789821369.893953	38129258528	14560337176	181701805	6157000	34510000	7687000	40000	746568	0	900000	0
1789821370.405972	38131292886	14561746413	181701805	6157000	34510000	7687000	40000	745682	0	900018	0
1789821370.914479	38133311558	14563101878	181701805	6160000	34510000	7691000	40000	743638	0	899990	0
1789821371.426921	38135345732	14564521430	181701805	6160000	34510000	7691000	40000	717658	0	900000	0
1789821371.935139	38137358972	14565924258	181701805	6160000	34510000	7691000	41000	809498	0	975862	0
1789821372.447151	38139377033	14567335449	181701805	6160000	34510000	7691000	41000	931157	0	1253006	0
1789821372.953825	38140944534	14568350278	181701805	6160000	34510000	7691000	39000	725032	0	1800021	0
1789821373.465131	38141466078	14568468319	181701805	6160000	34510000	7691000	39000	851914	0	2700484	0
1789821373.970183	38141707532	14568510678	181701805	6168000	34500000	7701000	38000	752135	0	1779214	0
