t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
468.65,saver+bp#r2,office,4.452,3.001,0.000,6.745,44.100,46.0,901,0
469.15,saver+bp#r2,office,2.013,0.799,0.009,6.745,44.100,39.0,667,0
469.66,saver+bp#r2,gap,0.844,0.221,0.003,6.745,44.100,39.0,592,0
470.17,saver+bp#r2,gap,0.703,0.058,0.004,6.746,44.100,38.0,734,0
470.67,saver+bp#r2,gap,0.373,0.014,0.000,6.746,44.100,38.0,1162,0
471.18,saver+bp#r2,gap,0.800,0.068,0.001,6.746,44.100,38.0,684,0
471.69,saver+bp#r2,gap,0.395,0.022,0.004,6.746,44.100,38.0,748,0
472.20,saver+bp#r2,gap,3.872,2.528,0.002,6.753,44.100,48.0,738,0
472.71,saver+bp#r2,python,5.837,3.600,0.000,6.753,44.100,48.0,1035,0
473.21,saver+bp#r2,python,5.425,2.068,0.000,6.753,44.100,42.0,725,0
473.72,saver+bp#r2,python,1.571,0.483,0.008,6.753,44.100,42.0,830,0
474.23,saver+bp#r2,gap,0.833,0.225,0.000,6.748,44.090,39.0,937,0
474.73,saver+bp#r2,gap,0.491,0.032,0.004,6.748,44.090,39.0,1228,0
475.24,saver+bp#r2,gap,0.583,0.040,0.003,6.748,44.090,38.0,581,0
475.75,saver+bp#r2,gap,0.408,0.030,0.000,6.748,44.090,38.0,944,0
476.26,saver+bp#r2,gap,0.462,0.038,0.000,6.748,44.090,38.0,1105,0
476.76,saver+bp#r2,gap,7.097,3.589,0.000,6.748,44.090,38.0,913,0
477.27,saver+bp#r2,compress,5.967,3.155,0.000,6.752,44.090,41.0,935,0
477.78,saver+bp#r2,compress,5.962,3.247,0.000,6.752,44.090,41.0,944,0
478.29,saver+bp#r2,compress,5.970,3.136,0.000,6.752,44.090,41.0,940,0
478.80,saver+bp#r2,compress,5.970,3.084,0.000,6.752,44.090,41.0,940,0
479.31,saver+bp#r2,compress,5.979,3.083,0.000,6.709,44.080,42.0,896,0
479.82,saver+bp#r2,compress,5.966,2.978,0.000,6.709,44.080,42.0,917,0
480.33,saver+bp#r2,compress,5.954,3.045,0.000,6.709,44.080,42.0,1033,0
480.84,saver+bp#r2,compress,5.980,3.032,0.000,6.709,44.080,42.0,949,0
481.35,saver+bp#r2,compress,5.956,3.073,0.000,6.708,44.080,42.0,1033,0
481.86,saver+bp#r2,compress,5.807,3.035,0.000,6.708,44.080,42.0,1308,0
482.37,saver+bp#r2,compress,5.165,2.350,0.000,6.708,44.080,43.0,1185,0
482.87,saver+bp#r2,compress,2.032,0.702,0.002,6.708,44.080,43.0,1466,0
483.38,saver+bp#r2,gap,0.777,0.232,0.003,6.742,44.070,39.0,682,0
483.89,saver+bp#r2,gap,0.457,0.048,0.005,6.742,44.070,39.0,596,0
484.40,saver+bp#r2,gap,0.929,0.016,0.002,6.742,44.070,39.0,623,0
484.91,saver+bp#r2,gap,0.451,0.039,0.000,6.742,44.070,39.0,642,0
485.42,saver+bp#r2,gap,0.463,0.018,0.002,6.743,44.070,39.0,832,0
485.93,saver+bp#r2,gap,5.765,2.943,0.002,6.743,44.070,39.0,871,0
486.44,saver+bp#r2,sustained20s,5.971,3.153,0.003,6.743,44.070,42.0,940,0
486.95,saver+bp#r2,sustained20s,5.960,3.183,0.000,6.743,44.070,42.0,927,0
487.46,saver+bp#r2,sustained20s,5.963,3.183,0.000,6.743,44.070,42.0,1048,0
487.97,saver+bp#r2,sustained20s,5.980,3.104,0.000,6.743,44.070,42.0,932,0
488.48,saver+bp#r2,sustained20s,5.970,3.046,0.000,6.707,44.060,42.0,946,0
488.99,saver+bp#r2,sustained20s,5.968,3.054,0.000,6.707,44.060,42.0,938,0
489.50,saver+bp#r2,sustained20s,5.944,3.083,0.000,6.707,44.060,42.0,1050,0
490.01,saver+bp#r2,sustained20s,5.972,3.066,0.000,6.707,44.060,42.0,1049,0
490.52,saver+bp#r2,sustained20s,5.961,3.134,0.000,6.706,44.050,43.0,974,0
491.03,saver+bp#r2,sustained20s,5.820,3.078,0.000,6.706,44.050,43.0,1310,0
491.54,saver+bp#r2,sustained20s,5.423,2.562,0.000,6.706,44.050,42.0,1051,0
492.05,saver+bp#r2,sustained20s,6.670,3.072,0.000,6.706,44.050,42.0,1057,0
492.56,saver+bp#r2,sustained20s,5.985,3.187,0.000,6.711,44.050,43.0,1036,0
493.06,saver+bp#r2,sustained20s,5.966,3.156,0.000,6.711,44.050,43.0,1034,0
493.58,saver+bp#r2,sustained20s,5.974,3.165,0.000,6.711,44.050,43.0,1028,0
494.08,saver+bp#r2,sustained20s,5.957,3.148,0.000,6.711,44.050,43.0,1026,0
494.59,saver+bp#r2,sustained20s,5.982,3.101,0.000,6.705,44.040,43.0,933,0
495.10,saver+bp#r2,sustained20s,5.973,3.027,0.000,6.705,44.040,43.0,937,0
495.61,saver+bp#r2,sustained20s,5.970,2.960,0.000,6.705,44.040,43.0,924,0
496.12,saver+bp#r2,sustained20s,5.964,3.072,0.000,6.705,44.040,43.0,948,0
496.63,saver+bp#r2,sustained20s,5.959,3.121,0.000,6.705,44.030,43.0,1050,0
497.14,saver+bp#r2,sustained20s,5.940,3.097,0.000,6.705,44.030,43.0,1271,0
497.65,saver+bp#r2,sustained20s,5.577,2.784,0.000,6.705,44.030,44.0,1038,0
498.16,saver+bp#r2,sustained20s,6.390,3.120,0.000,6.705,44.030,44.0,1023,0
498.66,saver+bp#r2,sustained20s,5.983,3.165,0.000,6.705,44.030,43.0,937,0
499.17,saver+bp#r2,sustained20s,5.961,3.156,0.000,6.705,44.030,43.0,1032,0
499.69,saver+bp#r2,sustained20s,5.956,3.185,0.000,6.705,44.030,43.0,1066,0
500.19,saver+bp#r2,sustained20s,5.971,3.120,0.000,6.705,44.030,43.0,1045,0
500.70,saver+bp#r2,sustained20s,5.963,3.145,0.000,6.705,44.030,44.0,1100,0
501.21,saver+bp#r2,sustained20s,5.995,3.019,0.000,6.705,44.030,44.0,930,0
501.72,saver+bp#r2,sustained20s,5.973,3.016,0.000,6.701,44.020,43.0,939,0
502.23,saver+bp#r2,sustained20s,5.961,3.013,0.000,6.701,44.020,43.0,925,0
502.74,saver+bp#r2,sustained20s,5.957,3.118,0.000,6.701,44.020,44.0,1081,0
503.24,saver+bp#r2,sustained20s,5.843,3.094,0.000,6.701,44.020,44.0,1171,0
503.76,saver+bp#r2,sustained20s,5.465,2.620,0.000,6.702,44.020,43.0,1370,0
504.26,saver+bp#r2,sustained20s,6.565,3.069,0.000,6.702,44.020,43.0,1200,0
504.77,saver+bp#r2,sustained20s,6.020,3.141,0.000,6.702,44.020,44.0,934,0
505.28,saver+bp#r2,sustained20s,5.959,3.127,0.000,6.702,44.020,44.0,947,0
505.79,saver+bp#r2,sustained20s,5.974,3.135,0.000,6.700,44.010,44.0,941,0
506.30,saver+bp#r2,sustained20s,5.968,3.131,0.000,6.700,44.010,44.0,942,0
506.81,saver+bp#r2,sustained20s,5.958,3.098,0.000,6.700,44.010,44.0,1034,0
507.32,saver+bp#r2,sustained20s,5.970,3.050,0.000,6.700,44.010,44.0,948,0
507.83,saver+bp#r2,sustained20s,5.977,3.039,0.000,6.702,44.000,44.0,884,0
508.34,saver+bp#r2,sustained20s,5.960,3.066,0.000,6.702,44.000,44.0,971,0
508.85,saver+bp#r2,sustained20s,5.949,3.109,0.000,6.702,44.000,45.0,1033,0
509.36,saver+bp#r2,sustained20s,5.957,3.191,0.000,6.702,44.000,45.0,997,0
509.87,saver+bp#r2,sustained20s,5.337,2.639,0.000,6.702,44.000,45.0,919,0
510.37,saver+bp#r2,sustained20s,2.631,1.004,0.006,6.702,44.000,45.0,845,0
510.88,saver+bp#r2,end,1.071,0.365,0.003,6.705,44.000,42.0,972,0
511.39,saver+bp#r2,end,0.985,0.266,0.013,6.705,44.000,42.0,1075,0
511.90,saver+bp#r2,end,0.466,0.033,0.004,6.705,44.000,42.0,654,0
512.41,saver+bp#r2,end,0.398,0.020,0.005,6.705,44.000,42.0,638,0
512.92,saver+bp#r2,end,0.451,0.032,0.003,6.742,43.990,41.0,663,0
513.43,saver+bp#r2,end,0.678,0.030,0.002,6.742,43.990,41.0,693,0
513.94,saver+bp#r2,end,0.477,0.020,0.003,6.742,43.990,41.0,713,0
514.45,saver+bp#r2,end,1.102,0.428,0.000,6.742,43.990,41.0,953,0
514.96,saver+bp#r2,end,0.362,0.014,0.000,6.744,43.990,41.0,825,0
515.47,saver+bp#r2,end,0.380,0.026,0.000,6.744,43.990,41.0,676,0
515.98,saver+bp#r2,end,0.426,0.016,0.000,6.744,43.990,41.0,683,0
516.49,saver+bp#r2,end,0.458,0.034,0.000,6.744,43.990,41.0,594,0
517.00,saver+bp#r2,end,0.419,0.013,0.000,6.744,43.990,41.0,917,0
517.51,saver+bp#r2,end,0.906,0.301,0.000,6.744,43.990,41.0,1191,0
518.02,saver+bp#r2,end,0.527,0.050,0.000,6.744,43.990,41.0,652,0
518.53,saver+bp#r2,end,0.481,0.018,0.000,6.744,43.990,41.0,1029,0
519.04,saver+bp#r2,end,0.332,0.016,0.000,6.741,43.980,40.0,559,0
519.54,saver+bp#r2,end,0.409,0.024,0.000,6.741,43.980,40.0,574,0
520.05,saver+bp#r2,end,0.457,0.027,0.000,6.741,43.980,40.0,562,0
520.56,saver+bp#r2,end,0.447,0.040,0.000,6.741,43.980,40.0,960,0
521.07,cool,wait,1.145,0.410,0.000,6.741,43.980,40.0,1142,0
521.57,cool,wait,0.500,0.026,0.000,6.741,43.980,40.0,628,0
522.09,cool,wait,0.367,0.012,0.000,6.746,43.980,40.0,828,0
522.59,cool,wait,0.448,0.030,0.000,6.746,43.980,40.0,1221,0
523.10,cool,wait,0.299,0.010,0.000,6.746,43.980,40.0,712,0
523.61,cool,wait,0.415,0.038,0.001,6.746,43.980,40.0,800,0
524.12,cool,wait,0.502,0.014,0.000,6.750,43.980,40.0,652,0
524.62,cool,wait,0.411,0.029,0.000,6.750,43.980,40.0,745,0
525.13,cool,wait,0.360,0.012,0.000,6.750,43.980,40.0,633,0
525.64,cool,wait,0.331,0.016,0.000,6.750,43.980,40.0,710,0
526.15,cool,wait,0.468,0.010,0.000,6.749,43.980,40.0,1108,0
526.66,cool,wait,0.398,0.026,0.000,6.749,43.980,40.0,771,0
527.17,cool,wait,0.304,0.011,0.000,6.749,43.980,40.0,655,0
527.67,cool,wait,1.072,0.358,0.000,6.749,43.980,40.0,701,0
528.18,cool,wait,0.315,0.012,0.000,6.748,43.970,40.0,687,0
528.69,cool,wait,0.400,0.025,0.000,6.748,43.970,40.0,1003,0
529.20,cool,wait,0.716,0.037,0.000,6.748,43.970,40.0,954,0
529.70,cool,wait,0.469,0.015,0.000,6.748,43.970,40.0,674,0
530.21,cool,wait,0.303,0.009,0.000,6.750,43.970,39.0,860,0
530.72,cool,wait,1.412,0.536,0.004,6.750,43.970,39.0,820,0
531.23,saver#r2,idle,1.047,0.320,0.003,6.750,43.970,40.0,770,0
531.73,saver#r2,idle,0.454,0.035,0.004,6.750,43.970,40.0,667,0
532.24,saver#r2,idle,0.399,0.018,0.005,6.748,43.970,39.0,664,0
532.75,saver#r2,idle,0.359,0.016,0.000,6.748,43.970,39.0,991,0
533.26,saver#r2,idle,0.451,0.020,0.002,6.748,43.970,39.0,1008,0
533.77,saver#r2,idle,0.611,0.062,0.006,6.748,43.970,39.0,806,0
534.28,saver#r2,idle,0.387,0.019,0.000,6.748,43.970,39.0,643,0
534.78,saver#r2,idle,0.421,0.023,0.000,6.748,43.970,39.0,892,0
535.29,saver#r2,idle,0.512,0.021,0.000,6.750,43.970,39.0,643,0
535.80,saver#r2,idle,0.384,0.026,0.000,6.750,43.970,39.0,539,0
536.31,saver#r2,idle,0.328,0.011,0.000,6.750,43.970,39.0,627,0
536.81,saver#r2,idle,0.410,0.025,0.000,6.750,43.970,39.0,860,0
537.32,saver#r2,idle,0.388,0.020,0.000,6.745,43.960,39.0,717,0
537.83,saver#r2,idle,1.121,0.347,0.000,6.745,43.960,39.0,985,0
538.34,saver#r2,idle,0.357,0.014,0.000,6.745,43.960,39.0,781,0
538.84,saver#r2,idle,0.403,0.021,0.000,6.745,43.960,39.0,820,0
539.35,saver#r2,idle,0.456,0.025,0.000,6.750,43.960,39.0,1005,0
539.86,saver#r2,idle,0.368,0.019,0.000,6.750,43.960,39.0,637,0
540.37,saver#r2,idle,0.359,0.018,0.000,6.750,43.960,39.0,650,0
540.88,saver#r2,idle,1.572,0.648,0.000,6.750,43.960,39.0,538,0
541.39,saver#r2,bursty,1.384,0.678,0.000,6.740,43.960,39.0,940,0
541.89,saver#r2,bursty,0.996,0.390,0.000,6.740,43.960,39.0,597,0
542.40,saver#r2,bursty,0.824,0.362,0.000,6.740,43.960,39.0,589,0
542.90,saver#r2,bursty,0.859,0.378,0.000,6.740,43.960,39.0,497,0
543.41,saver#r2,bursty,0.843,0.365,0.000,6.735,43.960,39.0,641,0
543.92,saver#r2,bursty,0.800,0.356,0.000,6.735,43.960,39.0,1287,0
544.43,saver#r2,bursty,0.935,0.405,0.000,6.735,43.960,39.0,1201,0
544.94,saver#r2,bursty,0.914,0.372,0.000,6.735,43.960,39.0,1325,0
545.45,saver#r2,bursty,0.815,0.353,0.000,6.735,43.960,39.0,1053,0
545.95,saver#r2,bursty,0.802,0.362,0.000,6.735,43.960,39.0,902,0
546.46,saver#r2,bursty,0.974,0.359,0.000,6.738,43.950,39.0,998,0
546.97,saver#r2,bursty,0.805,0.352,0.000,6.738,43.950,39.0,510,0
547.48,saver#r2,bursty,1.211,0.588,0.000,6.738,43.950,40.0,1085,0
547.98,saver#r2,bursty,1.163,0.501,0.000,6.738,43.950,40.0,625,0
548.49,saver#r2,bursty,0.842,0.369,0.000,6.736,43.950,39.0,657,0
549.00,saver#r2,bursty,0.896,0.357,0.000,6.736,43.950,39.0,780,0
549.51,saver#r2,bursty,0.906,0.368,0.000,6.736,43.950,39.0,969,0
550.01,saver#r2,bursty,0.887,0.373,0.000,6.736,43.950,39.0,606,0
550.52,saver#r2,bursty,0.818,0.363,0.000,6.743,43.950,38.0,577,0
551.03,saver#r2,bursty,0.719,0.100,0.005,6.743,43.950,38.0,912,0
551.54,saver#r2,gap,0.946,0.302,0.005,6.743,43.950,38.0,1174,0
552.04,saver#r2,gap,0.485,0.022,0.003,6.743,43.950,38.0,799,0
552.55,saver#r2,gap,0.412,0.022,0.003,6.750,43.950,38.0,912,0
553.06,saver#r2,gap,0.318,0.017,0.002,6.750,43.950,38.0,947,0
553.57,saver#r2,gap,0.410,0.032,0.000,6.750,43.950,38.0,580,0
554.07,saver#r2,gap,2.649,1.524,0.003,6.750,43.950,38.0,1492,0
554.58,saver#r2,pdf_render,3.162,2.090,0.003,6.717,43.940,41.0,1274,0
555.09,saver#r2,pdf_render,2.773,1.829,0.000,6.717,43.940,41.0,1072,0
555.59,saver#r2,pdf_render,2.767,1.831,0.000,6.717,43.940,41.0,1213,0
556.10,saver#r2,pdf_render,2.789,1.845,0.000,6.717,43.940,41.0,1184,0
556.61,saver#r2,pdf_render,2.806,1.890,0.000,6.717,43.940,41.0,1116,0
557.11,saver#r2,pdf_render,2.921,1.898,0.000,6.717,43.940,41.0,793,0
557.62,saver#r2,pdf_render,3.956,2.643,0.000,6.730,43.940,41.0,1259,0
558.12,saver#r2,pdf_render,2.845,1.899,0.000,6.730,43.940,41.0,1048,0
558.63,saver#r2,pdf_render,2.852,1.916,0.000,6.730,43.940,41.0,1269,0
559.14,saver#r2,pdf_render,3.139,2.169,0.000,6.730,43.940,41.0,1299,0
559.65,saver#r2,pdf_render,2.746,1.833,0.000,6.728,43.930,41.0,1287,0
560.15,saver#r2,pdf_render,2.856,1.911,0.000,6.728,43.930,41.0,1225,0
560.66,saver#r2,pdf_render,2.780,1.854,0.000,6.728,43.930,41.0,1255,0
561.16,saver#r2,pdf_render,2.773,1.847,0.000,6.728,43.930,41.0,1043,0
561.67,saver#r2,pdf_render,2.854,1.892,0.000,6.729,43.930,41.0,1284,0
562.18,saver#r2,pdf_render,2.718,1.813,0.000,6.729,43.930,41.0,838,0
562.68,saver#r2,pdf_render,2.882,1.872,0.000,6.729,43.930,44.0,1273,0
563.19,saver#r2,pdf_render,2.748,1.848,0.000,6.729,43.930,44.0,1052,0
563.70,saver#r2,pdf_render,2.049,1.189,0.002,6.729,43.930,39.0,840,0
564.20,saver#r2,gap,1.057,0.360,0.003,6.729,43.930,39.0,686,0
564.71,saver#r2,gap,0.364,0.014,0.002,6.729,43.930,39.0,1063,0
565.22,saver#r2,gap,0.323,0.014,0.003,6.729,43.930,39.0,979,0
565.73,saver#r2,gap,0.576,0.035,0.003,6.745,43.920,39.0,654,0
566.23,saver#r2,gap,0.345,0.015,0.004,6.745,43.920,39.0,644,0
566.74,saver#r2,gap,1.264,0.436,0.003,6.745,43.920,39.0,1102,0
567.25,saver#r2,office,3.461,1.764,0.003,6.745,43.920,39.0,1235,0
567.76,saver#r2,office,5.088,3.369,0.000,6.745,43.920,46.0,1312,0
568.26,saver#r2,office,3.465,1.956,0.003,6.745,43.920,46.0,649,0
568.77,saver#r2,gap,1.100,0.411,0.004,6.714,43.920,39.0,679,0
569.28,saver#r2,gap,0.491,0.030,0.003,6.714,43.920,39.0,627,0
569.79,saver#r2,gap,0.477,0.028,0.004,6.714,43.920,39.0,776,0
570.30,saver#r2,gap,0.393,0.022,0.003,6.714,43.920,39.0,711,0
570.81,saver#r2,gap,0.444,0.025,0.003,6.749,43.920,38.0,702,0
571.31,saver#r2,gap,1.130,0.520,0.002,6.749,43.920,38.0,1585,0
571.82,saver#r2,python,6.436,4.392,0.001,6.749,43.920,47.0,1677,0
572.33,saver#r2,python,5.379,2.816,0.000,6.749,43.920,47.0,1773,0
572.84,saver#r2,python,3.707,1.225,0.003,6.711,43.910,39.0,1201,0
573.34,saver#r2,gap,1.187,0.413,0.003,6.711,43.910,39.0,1044,0
573.85,saver#r2,gap,0.416,0.017,0.005,6.711,43.910,39.0,1082,0
574.36,saver#r2,gap,0.427,0.021,0.004,6.711,43.910,39.0,1033,0
574.86,saver#r2,gap,0.410,0.020,0.000,6.746,43.910,38.0,1273,0
575.37,saver#r2,gap,0.339,0.014,0.000,6.746,43.910,38.0,988,0
575.88,saver#r2,gap,3.140,1.309,0.000,6.746,43.910,43.0,1810,0
576.39,saver#r2,compress,6.867,3.735,0.000,6.746,43.910,43.0,1035,0
576.90,saver#r2,compress,5.977,3.199,0.000,6.705,43.910,41.0,943,0
577.40,saver#r2,compress,5.965,3.140,0.000,6.705,43.910,41.0,1049,0
577.92,saver#r2,compress,5.971,3.164,0.000,6.705,43.910,42.0,959,0
578.43,saver#r2,compress,5.951,3.134,0.000,6.705,43.910,42.0,1046,0
578.94,saver#r2,compress,5.997,3.113,0.000,6.705,43.910,42.0,931,0
579.44,saver#r2,compress,5.970,2.996,0.000,6.705,43.910,42.0,938,0
579.96,saver#r2,compress,5.967,3.053,0.000,6.705,43.900,42.0,1024,0
580.47,saver#r2,compress,5.949,3.081,0.000,6.705,43.900,42.0,1003,0
580.98,saver#r2,compress,5.952,3.149,0.000,6.705,43.900,42.0,964,0
581.48,saver#r2,compress,5.575,2.731,0.000,6.705,43.900,42.0,1036,0
581.99,saver#r2,compress,3.904,1.673,0.002,6.704,43.890,40.0,1023,0
582.50,saver#r2,gap,1.254,0.441,0.003,6.704,43.890,40.0,910,0
583.01,saver#r2,gap,0.353,0.011,0.000,6.704,43.890,39.0,871,0
583.52,saver#r2,gap,0.519,0.037,0.003,6.704,43.890,39.0,1023,0
584.03,saver#r2,gap,0.386,0.018,0.004,6.739,43.890,39.0,703,0
584.54,saver#r2,gap,0.369,0.021,0.003,6.739,43.890,39.0,596,0
585.05,saver#r2,gap,1.273,0.405,0.003,6.739,43.890,41.0,1397,0
585.55,saver#r2,sustained20s,7.900,4.143,0.003,6.739,43.890,41.0,939,0
586.06,saver#r2,sustained20s,5.962,3.195,0.000,6.703,43.890,42.0,1034,0
586.57,saver#r2,sustained20s,5.945,3.180,0.000,6.703,43.890,42.0,1127,0
587.08,saver#r2,sustained20s,6.006,3.097,0.000,6.703,43.890,42.0,901,0
587.58,saver#r2,sustained20s,5.964,3.031,0.000,6.703,43.890,42.0,935,0
588.10,saver#r2,sustained20s,5.972,3.095,0.000,6.703,43.880,42.0,937,0
588.60,saver#r2,sustained20s,5.969,3.031,0.000,6.703,43.880,42.0,943,0
589.12,saver#r2,sustained20s,5.965,3.058,0.000,6.703,43.880,42.0,909,0
589.62,saver#r2,sustained20s,5.938,3.090,0.000,6.703,43.880,42.0,1087,0
590.13,saver#r2,sustained20s,5.964,3.180,0.000,6.703,43.880,43.0,1020,0
590.64,saver#r2,sustained20s,5.964,3.152,0.000,6.703,43.880,43.0,1003,0
591.15,saver#r2,sustained20s,5.007,2.406,0.000,6.702,43.870,43.0,2136,0
591.66,saver#r2,sustained20s,6.969,3.730,0.000,6.702,43.870,43.0,945,0
592.16,saver#r2,sustained20s,5.961,3.169,0.000,6.702,43.870,43.0,1029,0
592.67,saver#r2,sustained20s,5.947,3.195,0.000,6.702,43.870,43.0,1133,0
593.18,saver#r2,sustained20s,5.998,3.082,0.000,6.701,43.860,43.0,925,0
593.69,saver#r2,sustained20s,5.972,3.079,0.000,6.701,43.860,43.0,939,0
594.20,saver#r2,sustained20s,5.961,3.037,0.000,6.701,43.860,43.0,1026,0
594.71,saver#r2,sustained20s,5.965,3.035,0.000,6.701,43.860,43.0,940,0
595.22,saver#r2,sustained20s,5.958,3.082,0.001,6.699,43.860,43.0,1031,0
595.73,saver#r2,sustained20s,5.954,3.103,0.000,6.699,43.860,43.0,987,0
596.24,saver#r2,sustained20s,5.947,3.153,0.000,6.699,43.860,44.0,986,0
596.74,saver#r2,sustained20s,5.659,2.799,0.000,6.699,43.860,44.0,987,0
597.25,saver#r2,sustained20s,5.172,2.147,0.000,6.700,43.850,43.0,1922,0
597.76,saver#r2,sustained20s,7.138,3.729,0.000,6.700,43.850,43.0,898,0
598.27,saver#r2,sustained20s,5.967,3.198,0.000,6.700,43.850,43.0,941,0
598.78,saver#r2,sustained20s,6.004,3.192,0.000,6.700,43.850,43.0,700,0
599.29,saver#r2,sustained20s,5.932,3.059,0.000,6.696,43.840,43.0,931,0
599.79,saver#r2,sustained20s,5.967,3.018,0.000,6.696,43.840,43.0,940,0
600.30,saver#r2,sustained20s,5.973,3.043,0.000,6.696,43.840,43.0,929,0
600.81,saver#r2,sustained20s,5.966,3.048,0.000,6.696,43.840,43.0,936,0
601.32,saver#r2,sustained20s,5.951,3.169,0.000,6.696,43.840,44.0,1064,0
601.83,saver#r2,sustained20s,5.964,3.059,0.000,6.696,43.840,44.0,1095,0
602.34,saver#r2,sustained20s,5.950,3.171,0.000,6.699,43.840,44.0,1030,0
602.84,saver#r2,sustained20s,5.822,3.046,0.000,6.699,43.840,44.0,1115,0
603.35,saver#r2,sustained20s,4.900,2.210,0.000,6.699,43.840,43.0,1680,0
603.86,saver#r2,sustained20s,7.204,3.757,0.000,6.699,43.840,43.0,1039,0
604.37,saver#r2,sustained20s,5.972,3.190,0.000,6.700,43.830,44.0,1032,0
604.88,saver#r2,sustained20s,5.956,3.209,0.000,6.700,43.830,44.0,1029,0
605.39,saver#r2,sustained20s,5.981,3.111,0.000,6.700,43.830,44.0,1027,0
605.89,saver#r2,sustained20s,5.963,3.152,0.000,6.700,43.830,44.0,958,0
606.40,saver#r2,sustained20s,5.947,3.170,0.000,6.697,43.830,44.0,1100,0
606.91,saver#r2,sustained20s,6.005,3.039,0.000,6.697,43.830,44.0,925,0
607.42,saver#r2,sustained20s,5.968,3.028,0.000,6.697,43.830,44.0,945,0
607.93,saver#r2,sustained20s,5.941,3.077,0.000,6.697,43.830,44.0,985,0
608.44,saver#r2,sustained20s,5.953,3.171,0.000,6.697,43.820,45.0,1023,0
608.94,saver#r2,sustained20s,5.969,3.131,0.000,6.697,43.820,45.0,1141,0
609.45,saver#r2,sustained20s,4.911,2.419,0.000,6.697,43.820,46.0,1833,0
609.96,saver#r2,sustained20s,1.561,0.436,0.004,6.697,43.820,46.0,926,0
610.47,saver#r2,end,1.022,0.309,0.001,6.735,43.810,42.0,848,0
610.98,saver#r2,end,0.448,0.034,0.002,6.735,43.810,42.0,1234,0
611.49,saver#r2,end,0.363,0.017,0.001,6.735,43.810,42.0,736,0
612.00,saver#r2,end,0.533,0.028,0.002,6.735,43.810,42.0,1017,0
612.51,saver#r2,end,0.324,0.010,0.000,6.735,43.810,42.0,1110,0
613.02,saver#r2,end,0.693,0.109,0.002,6.735,43.810,42.0,884,0
613.54,saver#r2,end,0.589,0.032,0.002,6.736,43.810,41.0,667,0
614.04,saver#r2,end,1.514,0.494,0.002,6.736,43.810,41.0,657,0
614.56,saver#r2,end,0.482,0.019,0.000,6.736,43.810,41.0,659,0
615.06,saver#r2,end,0.561,0.036,0.002,6.736,43.810,41.0,733,0
615.57,saver#r2,end,0.328,0.011,0.000,6.740,43.810,41.0,862,0
616.08,saver#r2,end,0.456,0.033,0.000,6.740,43.810,41.0,677,0
616.60,saver#r2,end,0.435,0.016,0.002,6.740,43.810,41.0,661,0
617.10,saver#r2,end,0.702,0.032,0.000,6.740,43.810,41.0,656,0
617.62,saver#r2,end,1.332,0.358,0.000,6.741,43.810,41.0,647,0
618.13,saver#r2,end,0.585,0.038,0.000,6.741,43.810,41.0,650,0
618.64,saver#r2,end,0.395,0.017,0.000,6.741,43.810,41.0,669,0
619.15,saver#r2,end,0.712,0.048,0.000,6.741,43.810,41.0,637,0
619.66,saver#r2,end,0.387,0.014,0.000,6.739,43.800,40.0,759,0
620.17,saver#r2,end,0.852,0.220,0.000,6.739,43.800,40.0,632,0
620.68,cool,wait,0.768,0.227,0.000,6.739,43.800,41.0,803,0
621.19,cool,wait,0.363,0.015,0.000,6.739,43.800,41.0,762,0
621.70,cool,wait,0.358,0.012,0.000,6.742,43.800,40.0,794,0
622.21,cool,wait,0.367,0.019,0.000,6.742,43.800,40.0,666,0
622.72,cool,wait,0.340,0.012,0.000,6.742,43.800,40.0,741,0
623.23,cool,wait,0.346,0.013,0.000,6.742,43.800,40.0,972,0
623.74,cool,wait,0.322,0.011,0.000,6.743,43.800,40.0,702,0
624.25,cool,wait,0.347,0.017,0.000,6.743,43.800,40.0,1091,0
624.76,cool,wait,0.402,0.030,0.000,6.743,43.800,40.0,838,0
625.27,cool,wait,0.433,0.011,0.000,6.743,43.800,40.0,835,0
625.78,cool,wait,0.426,0.013,0.000,6.743,43.800,40.0,696,0
626.29,cool,wait,0.359,0.018,0.000,6.743,43.800,40.0,956,0
626.81,cool,wait,0.365,0.012,0.000,6.744,43.800,40.0,737,0
627.31,cool,wait,0.357,0.012,0.000,6.744,43.800,40.0,679,0
627.83,cool,wait,1.082,0.362,0.000,6.744,43.800,40.0,1159,0
628.34,cool,wait,0.419,0.014,0.000,6.744,43.800,40.0,989,0
628.85,cool,wait,0.335,0.013,0.000,6.741,43.790,40.0,1163,0
629.35,cool,wait,0.386,0.020,0.000,6.741,43.790,40.0,1224,0
629.87,cool,wait,0.366,0.020,0.000,6.741,43.790,40.0,550,0
630.37,cool,wait,0.297,0.008,0.000,6.741,43.790,40.0,1293,0
630.88,cool,wait,0.611,0.017,0.000,6.743,43.790,39.0,859,0
631.39,cool,wait,0.314,0.011,0.000,6.743,43.790,39.0,598,0
631.90,cool,wait,1.253,0.373,0.001,6.743,43.790,40.0,884,0
632.40,cool,wait,1.016,0.401,0.002,6.743,43.790,40.0,666,0
632.91,saver+bp#r3,idle,1.001,0.317,0.002,6.741,43.790,39.0,776,0
