t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
485.80,ac,geekbench_cpu,1.981,0.091,0.000,32.162,22.820,47.0,704,0
486.30,ac,geekbench_cpu,2.216,0.204,0.000,32.162,22.820,47.0,681,0
486.81,ac,geekbench_cpu,6.004,3.956,0.003,32.447,22.850,66.0,1777,0
487.32,ac,geekbench_cpu,14.726,12.631,0.001,32.447,22.850,66.0,1453,0
487.82,ac,geekbench_cpu,16.033,13.511,0.001,32.447,22.850,72.0,1831,0
488.33,ac,geekbench_cpu,15.133,12.967,0.003,32.447,22.850,72.0,1738,0
488.84,ac,geekbench_cpu,14.892,12.689,0.000,32.414,22.870,71.0,1434,0
489.34,ac,geekbench_cpu,14.868,12.705,0.002,32.414,22.870,71.0,1507,0
489.85,ac,geekbench_cpu,15.229,13.040,0.000,32.414,22.870,69.0,1826,0
490.36,ac,geekbench_cpu,14.515,12.462,0.000,32.414,22.870,69.0,1371,0
490.86,ac,geekbench_cpu,14.974,12.764,0.001,32.379,22.890,73.0,2489,0
491.37,ac,geekbench_cpu,15.095,12.943,0.000,32.379,22.890,73.0,1440,0
491.87,ac,geekbench_cpu,14.634,12.531,0.000,32.379,22.890,72.0,1765,0
492.38,ac,geekbench_cpu,15.063,12.773,0.000,32.379,22.890,72.0,2200,0
492.88,ac,geekbench_cpu,15.295,12.966,0.000,32.265,22.900,72.0,1805,0
493.39,ac,geekbench_cpu,14.600,12.541,0.000,32.265,22.900,72.0,2258,0
493.90,ac,geekbench_cpu,15.078,12.787,0.000,32.265,22.900,74.0,1494,0
494.40,ac,geekbench_cpu,9.543,7.383,0.000,32.265,22.900,74.0,1067,0
494.91,ac,geekbench_cpu,2.022,0.110,0.000,32.265,22.900,50.0,740,0
495.41,ac,geekbench_cpu,1.950,0.037,0.000,32.265,22.900,50.0,510,0
495.92,ac,geekbench_cpu,1.902,0.021,0.000,32.292,22.920,49.0,727,0
496.43,ac,geekbench_cpu,1.905,0.017,0.000,32.292,22.920,49.0,889,0
496.93,ac,geekbench_cpu,1.900,0.014,0.000,32.292,22.920,49.0,723,0
497.44,ac,geekbench_cpu,1.911,0.023,0.000,32.292,22.920,49.0,597,0
497.95,ac,geekbench_cpu,3.759,1.443,0.000,32.546,22.950,49.0,574,0
498.46,ac,geekbench_cpu,2.032,0.116,0.000,32.546,22.950,49.0,734,0
498.97,ac,geekbench_cpu,2.264,0.210,0.000,32.546,22.950,49.0,914,0
499.47,ac,geekbench_cpu,10.771,7.948,0.001,32.546,22.950,49.0,1299,0
499.98,ac,geekbench_cpu,20.152,16.671,0.003,32.697,22.970,88.0,1838,0
500.49,ac,geekbench_cpu,10.842,8.120,0.003,32.697,22.970,88.0,758,0
500.99,ac,geekbench_cpu,2.254,0.274,0.001,32.697,22.970,49.0,755,0
501.50,ac,geekbench_cpu,2.092,0.146,0.000,32.697,22.970,49.0,771,0
502.01,ac,geekbench_cpu,2.131,0.193,0.000,32.431,22.990,49.0,701,0
502.51,ac,geekbench_cpu,2.095,0.136,0.001,32.431,22.990,49.0,660,0
503.02,ac,geekbench_cpu,2.220,0.234,0.001,32.431,22.990,49.0,594,0
503.53,ac,geekbench_cpu,2.246,0.133,0.000,32.431,22.990,49.0,669,0
504.04,ac,geekbench_cpu,2.132,0.175,0.000,32.598,23.010,49.0,703,0
504.55,ac,geekbench_cpu,2.028,0.104,0.000,32.598,23.010,49.0,705,0
505.06,ac,geekbench_cpu,2.163,0.198,0.000,32.598,23.010,48.0,653,0
505.56,ac,geekbench_cpu,11.285,8.661,0.001,32.598,23.010,48.0,1089,0
506.07,ac,geekbench_cpu,18.609,15.508,0.000,32.598,23.010,86.0,1413,0
506.58,ac,geekbench_cpu,18.647,15.553,0.000,32.598,23.010,86.0,1264,0
507.08,ac,geekbench_cpu,18.674,15.570,0.003,32.435,23.020,88.0,981,0
507.59,ac,geekbench_cpu,18.517,15.453,0.000,32.435,23.020,88.0,1854,0
508.09,ac,geekbench_cpu,19.805,16.485,0.000,32.435,23.020,87.0,981,0
508.60,ac,geekbench_cpu,18.566,15.419,0.002,32.435,23.020,87.0,980,0
509.10,ac,geekbench_cpu,11.705,8.971,0.000,31.834,23.050,52.0,586,0
509.61,ac,geekbench_cpu,2.067,0.078,0.000,31.834,23.050,52.0,788,0
510.12,ac,geekbench_cpu,2.039,0.065,0.000,31.834,23.050,50.0,799,0
510.62,ac,geekbench_cpu,2.113,0.120,0.000,31.834,23.050,50.0,582,0
511.13,ac,geekbench_cpu,2.323,0.290,0.000,31.968,23.070,50.0,610,0
511.63,ac,geekbench_cpu,2.116,0.156,0.000,31.968,23.070,50.0,556,0
512.14,ac,geekbench_cpu,2.138,0.191,0.000,31.968,23.070,49.0,520,0
512.65,ac,geekbench_cpu,2.053,0.108,0.000,31.968,23.070,49.0,815,0
513.16,ac,geekbench_cpu,2.178,0.135,0.000,32.198,23.090,49.0,584,0
513.66,ac,geekbench_cpu,2.534,0.304,0.000,32.198,23.090,49.0,588,0
514.17,ac,geekbench_cpu,8.571,5.494,0.001,32.198,23.090,73.0,1236,0
514.68,ac,geekbench_cpu,15.640,11.976,0.000,32.198,23.090,73.0,981,0
515.19,ac,geekbench_cpu,15.981,12.202,0.001,32.266,23.100,90.0,1421,0
515.69,ac,geekbench_cpu,16.071,12.244,0.000,32.266,23.100,90.0,1193,0
516.20,ac,geekbench_cpu,15.930,11.874,0.000,32.266,23.100,83.0,1325,0
516.70,ac,geekbench_cpu,8.890,5.857,0.000,32.266,23.100,83.0,499,0
517.20,ac,geekbench_cpu,2.195,0.195,0.001,32.266,23.100,51.0,724,0
517.71,ac,geekbench_cpu,2.553,0.487,0.000,32.266,23.100,51.0,2829,0
518.22,ac,geekbench_cpu,3.456,1.269,0.000,32.245,23.130,50.0,524,0
518.72,ac,geekbench_cpu,2.172,0.190,0.000,32.245,23.130,50.0,628,0
519.23,ac,geekbench_cpu,2.196,0.195,0.000,32.245,23.130,50.0,758,0
519.74,ac,geekbench_cpu,2.299,0.217,0.000,32.245,23.130,50.0,713,0
520.25,ac,geekbench_cpu,2.109,0.139,0.000,32.440,23.150,49.0,519,0
520.76,ac,geekbench_cpu,2.144,0.169,0.000,32.440,23.150,49.0,595,0
521.27,ac,geekbench_cpu,2.060,0.048,0.000,32.440,23.150,49.0,535,0
521.77,ac,geekbench_cpu,10.269,7.948,0.001,32.440,23.150,49.0,1050,0
522.28,ac,geekbench_cpu,15.608,12.593,0.000,32.598,23.170,81.0,1419,0
522.79,ac,geekbench_cpu,16.671,12.741,0.001,32.598,23.170,81.0,1441,0
523.29,ac,geekbench_cpu,16.675,12.756,0.000,32.598,23.170,84.0,1397,0
523.80,ac,geekbench_cpu,15.860,13.298,0.000,32.598,23.170,84.0,1217,0
524.31,ac,geekbench_cpu,16.728,12.595,0.002,32.334,23.190,80.0,1338,0
524.81,ac,geekbench_cpu,16.747,12.791,0.000,32.334,23.190,80.0,1012,0
525.32,ac,geekbench_cpu,15.776,12.841,0.000,32.334,23.190,84.0,1446,0
525.82,ac,geekbench_cpu,16.208,12.753,0.000,32.334,23.190,84.0,1431,0
526.32,ac,geekbench_cpu,16.649,12.702,0.000,32.073,23.200,81.0,1221,0
526.83,ac,geekbench_cpu,16.273,12.728,0.000,32.073,23.200,81.0,1305,0
527.34,ac,geekbench_cpu,15.990,12.947,0.000,32.073,23.200,83.0,1534,0
527.84,ac,geekbench_cpu,17.979,13.883,0.000,32.073,23.200,83.0,981,0
528.34,ac,geekbench_cpu,16.704,12.767,0.000,32.073,23.200,85.0,979,0
528.85,ac,geekbench_cpu,15.648,13.126,0.000,32.073,23.200,85.0,1817,0
529.35,ac,geekbench_cpu,16.877,12.897,0.000,31.674,23.230,82.0,1298,0
529.86,ac,geekbench_cpu,17.200,13.130,0.000,31.674,23.230,82.0,976,0
530.36,ac,geekbench_cpu,7.336,4.619,0.000,31.674,23.230,53.0,642,0
530.87,ac,geekbench_cpu,2.152,0.161,0.000,31.674,23.230,53.0,687,0
531.38,ac,geekbench_cpu,2.131,0.171,0.000,31.616,23.250,52.0,679,0
531.88,ac,geekbench_cpu,2.273,0.273,0.000,31.616,23.250,52.0,610,0
532.39,ac,geekbench_cpu,2.251,0.130,0.000,31.616,23.250,52.0,594,0
532.90,ac,geekbench_cpu,2.189,0.208,0.000,31.616,23.250,52.0,579,0
533.41,ac,geekbench_cpu,2.100,0.117,0.000,31.893,23.270,52.0,700,0
533.92,ac,geekbench_cpu,2.080,0.119,0.000,31.893,23.270,52.0,511,0
534.43,ac,geekbench_cpu,2.197,0.132,0.000,31.893,23.270,51.0,544,0
534.93,ac,geekbench_cpu,2.159,0.171,0.000,31.893,23.270,51.0,531,0
535.44,ac,geekbench_cpu,12.040,8.687,0.001,32.131,23.280,72.0,1458,0
535.95,ac,geekbench_cpu,15.893,12.961,0.003,32.131,23.280,72.0,1359,0
536.45,ac,geekbench_cpu,16.334,13.044,0.003,32.131,23.280,91.0,1374,0
536.96,ac,geekbench_cpu,16.629,13.028,0.001,32.131,23.280,91.0,1147,0
537.46,ac,geekbench_cpu,15.933,13.167,0.000,31.916,23.300,89.0,1111,0
537.97,ac,geekbench_cpu,18.541,14.422,0.000,31.916,23.300,89.0,1437,0
538.47,ac,geekbench_cpu,16.198,12.960,0.002,31.916,23.300,92.0,976,0
538.98,ac,geekbench_cpu,13.665,10.850,0.002,31.916,23.300,92.0,581,0
539.48,ac,geekbench_cpu,2.156,0.167,0.000,31.916,23.300,53.0,754,0
539.99,ac,geekbench_cpu,2.212,0.211,0.000,31.916,23.300,53.0,631,0
540.50,ac,geekbench_cpu,2.135,0.175,0.000,31.814,23.330,52.0,936,0
541.00,ac,geekbench_cpu,2.227,0.232,0.000,31.814,23.330,52.0,642,0
541.51,ac,geekbench_cpu,3.765,1.625,0.000,31.814,23.330,54.0,657,0
542.02,ac,geekbench_cpu,2.216,0.221,0.000,31.814,23.330,54.0,578,0
542.53,ac,geekbench_cpu,1.982,0.029,0.000,31.979,23.350,52.0,526,0
543.04,ac,geekbench_cpu,2.130,0.152,0.000,31.979,23.350,52.0,564,0
543.55,ac,geekbench_cpu,2.139,0.068,0.000,31.979,23.350,52.0,546,0
544.05,ac,geekbench_cpu,5.653,3.375,0.004,31.979,23.350,52.0,2015,0
544.56,ac,geekbench_cpu,15.294,11.881,0.000,32.282,23.370,79.0,1360,0
545.07,ac,geekbench_cpu,17.484,12.900,0.002,32.282,23.370,79.0,1114,0
545.57,ac,geekbench_cpu,16.915,12.352,0.003,32.282,23.370,79.0,1408,0
546.07,ac,geekbench_cpu,17.908,13.245,0.002,32.282,23.370,79.0,1129,0
546.58,ac,geekbench_cpu,6.594,3.747,0.000,32.009,23.380,53.0,701,0
547.08,ac,geekbench_cpu,2.239,0.229,0.000,32.009,23.380,53.0,491,0
547.59,ac,geekbench_cpu,2.159,0.181,0.000,32.009,23.380,52.0,573,0
548.10,ac,geekbench_cpu,3.849,1.556,0.000,32.009,23.380,52.0,553,0
548.61,ac,geekbench_cpu,2.275,0.182,0.000,32.250,23.410,52.0,631,0
549.11,ac,geekbench_cpu,2.284,0.244,0.000,32.250,23.410,52.0,460,0
549.63,ac,geekbench_cpu,2.196,0.143,0.000,32.250,23.410,52.0,494,0
550.13,ac,geekbench_cpu,2.081,0.098,0.000,32.250,23.410,52.0,543,0
550.64,ac,geekbench_cpu,1.964,0.020,0.000,32.250,23.410,52.0,680,0
551.15,ac,geekbench_cpu,2.215,0.223,0.000,32.250,23.410,52.0,558,0
551.66,ac,geekbench_cpu,12.974,9.872,0.001,32.448,23.430,81.0,1482,0
552.16,ac,geekbench_cpu,16.485,13.554,0.001,32.448,23.430,81.0,980,0
552.67,ac,geekbench_cpu,15.404,12.883,0.001,32.448,23.430,86.0,2595,0
553.17,ac,geekbench_cpu,15.350,12.904,0.000,32.448,23.430,86.0,1221,0
553.68,ac,geekbench_cpu,15.338,12.863,0.000,32.348,23.450,86.0,2093,0
554.18,ac,geekbench_cpu,5.545,3.051,0.000,32.348,23.450,86.0,640,0
554.69,ac,geekbench_cpu,2.187,0.196,0.000,32.348,23.450,52.0,836,0
555.20,ac,geekbench_cpu,2.254,0.206,0.000,32.348,23.450,52.0,695,0
555.71,ac,geekbench_cpu,2.110,0.113,0.000,32.373,23.470,52.0,630,0
556.21,ac,geekbench_cpu,2.023,0.043,0.000,32.373,23.470,52.0,560,0
556.72,ac,geekbench_cpu,2.026,0.057,0.000,32.373,23.470,52.0,550,0
557.23,ac,geekbench_cpu,2.116,0.129,0.000,32.373,23.470,52.0,427,0
557.74,ac,geekbench_cpu,3.101,0.916,0.000,32.559,23.480,68.0,3495,0
558.24,ac,geekbench_cpu,3.020,0.879,0.000,32.559,23.480,68.0,786,0
558.75,ac,geekbench_cpu,2.183,0.177,0.000,32.559,23.480,52.0,537,0
559.26,ac,geekbench_cpu,16.324,12.321,0.003,32.559,23.480,52.0,1418,0
559.77,ac,geekbench_cpu,18.752,14.685,0.003,32.359,23.510,90.0,1392,0
560.27,ac,geekbench_cpu,18.602,14.537,0.001,32.359,23.510,90.0,1028,0
560.78,ac,geekbench_cpu,18.590,14.503,0.000,32.359,23.510,90.0,1111,0
561.28,ac,geekbench_cpu,18.430,14.396,0.000,32.359,23.510,90.0,1371,0
561.79,ac,geekbench_cpu,18.470,14.379,0.001,32.359,23.510,89.0,980,0
562.29,ac,geekbench_cpu,6.957,4.318,0.000,32.359,23.510,89.0,603,0
562.79,ac,geekbench_cpu,2.089,0.090,0.000,31.835,23.530,53.0,1042,0
563.30,ac,geekbench_cpu,2.058,0.082,0.000,31.835,23.530,53.0,688,0
563.81,ac,geekbench_cpu,2.001,0.024,0.000,31.835,23.530,52.0,734,0
564.32,ac,geekbench_cpu,2.078,0.019,0.000,31.835,23.530,52.0,820,0
564.82,ac,geekbench_cpu,1.923,0.030,0.000,32.084,23.550,52.0,622,0
565.33,ac,geekbench_cpu,1.980,0.016,0.000,32.084,23.550,52.0,518,0
565.84,ac,geekbench_cpu,2.003,0.025,0.000,32.084,23.550,52.0,613,0
566.34,ac,geekbench_cpu,1.915,0.019,0.000,32.084,23.550,52.0,633,0
566.86,ac,geekbench_cpu,1.894,0.025,0.000,32.298,23.570,52.0,537,0
567.36,ac,geekbench_cpu,25.402,19.030,0.001,32.298,23.570,52.0,3891,0
567.87,ac,geekbench_cpu,30.251,23.356,0.001,32.298,23.570,75.0,3917,200
568.38,ac,geekbench_cpu,30.402,23.287,0.001,32.298,23.570,75.0,4025,2050
568.88,ac,geekbench_cpu,29.345,22.295,0.001,29.964,23.580,75.0,3934,2500
569.39,ac,geekbench_cpu,29.885,22.623,0.000,29.964,23.580,75.0,3932,2550
569.90,ac,geekbench_cpu,31.766,24.266,0.000,29.964,23.580,63.0,586,2450
570.40,ac,geekbench_cpu,2.639,0.397,0.002,29.964,23.580,63.0,783,2300
570.91,ac,geekbench_cpu,2.254,0.210,0.001,29.036,23.600,54.0,646,2200
571.42,ac,geekbench_cpu,2.212,0.199,0.000,29.036,23.600,54.0,572,2050
571.93,ac,geekbench_cpu,2.214,0.205,0.000,29.036,23.600,53.0,612,2000
572.43,ac,geekbench_cpu,2.032,0.043,0.000,29.036,23.600,53.0,570,2100
572.94,ac,geekbench_cpu,2.032,0.033,0.000,29.036,23.600,52.0,823,2150
573.45,ac,geekbench_cpu,2.002,0.024,0.000,29.036,23.600,52.0,534,2100
573.96,ac,geekbench_cpu,2.064,0.076,0.000,29.667,23.610,52.0,606,2050
574.47,ac,geekbench_cpu,2.117,0.123,0.000,29.667,23.610,52.0,510,2150
574.98,ac,geekbench_cpu,4.171,1.760,0.002,29.667,23.610,65.0,1726,2150
575.48,ac,geekbench_cpu,26.828,21.877,0.002,29.667,23.610,65.0,3950,2050
575.99,ac,geekbench_cpu,31.127,25.318,0.003,30.179,23.630,73.0,3950,2100
576.50,ac,geekbench_cpu,29.944,24.315,0.000,30.179,23.630,73.0,2191,2150
577.00,ac,geekbench_cpu,23.835,18.955,0.002,30.179,23.630,57.0,687,2100
577.51,ac,geekbench_cpu,2.228,0.190,0.002,30.179,23.630,57.0,625,2050
578.01,ac,geekbench_cpu,3.932,1.619,0.001,28.484,23.640,53.0,732,2100
578.52,ac,geekbench_cpu,2.187,0.188,0.000,28.484,23.640,53.0,801,2150
579.03,ac,geekbench_cpu,2.129,0.128,0.000,28.484,23.640,52.0,612,2050
579.54,ac,geekbench_cpu,2.136,0.049,0.000,28.484,23.640,52.0,736,2100
580.05,ac,geekbench_cpu,1.985,0.018,0.000,29.228,23.660,52.0,636,2150
580.55,ac,geekbench_cpu,2.081,0.015,0.000,29.228,23.660,52.0,746,2100
581.06,ac,geekbench_cpu,2.021,0.037,0.001,29.228,23.660,52.0,652,2050
581.57,ac,geekbench_cpu,1.982,0.015,0.000,29.228,23.660,52.0,567,2100
582.07,ac,geekbench_cpu,10.291,7.072,0.002,29.818,23.690,68.0,3930,2150
582.58,ac,geekbench_cpu,33.573,26.138,0.001,29.818,23.690,68.0,3928,2100
583.09,ac,geekbench_cpu,10.244,6.713,0.000,29.818,23.690,53.0,796,2100
583.59,ac,geekbench_cpu,2.169,0.152,0.002,29.818,23.690,53.0,638,2150
584.10,ac,geekbench_cpu,2.305,0.264,0.001,29.818,23.690,52.0,684,2100
584.60,ac,geekbench_cpu,2.253,0.161,0.002,29.818,23.690,52.0,646,2050
585.11,ac,geekbench_cpu,2.138,0.142,0.000,29.188,23.700,51.0,659,2100
585.62,ac,geekbench_cpu,2.210,0.154,0.002,29.188,23.700,51.0,635,2150
586.13,ac,geekbench_cpu,2.204,0.146,0.000,29.188,23.700,51.0,665,2100
586.63,ac,geekbench_cpu,2.119,0.132,0.000,29.188,23.700,51.0,521,2100
587.14,ac,geekbench_cpu,2.159,0.140,0.000,29.782,23.720,51.0,503,2150
587.65,ac,geekbench_cpu,2.250,0.192,0.000,29.782,23.720,51.0,585,2100
588.16,ac,geekbench_cpu,30.015,24.061,0.004,29.782,23.720,74.0,1951,2050
588.67,ac,geekbench_cpu,32.847,26.421,0.001,29.782,23.720,74.0,2140,2100
589.17,ac,geekbench_cpu,32.991,26.600,0.003,29.995,23.740,77.0,1527,2150
589.68,ac,geekbench_cpu,34.102,27.554,0.000,29.995,23.740,77.0,3811,2050
590.19,ac,geekbench_cpu,20.402,15.376,0.001,29.995,23.740,55.0,576,2100
590.69,ac,geekbench_cpu,2.289,0.216,0.001,29.995,23.740,55.0,598,2150
591.20,ac,geekbench_cpu,2.233,0.191,0.002,27.575,23.750,52.0,823,2100
591.71,ac,geekbench_cpu,2.338,0.170,0.000,27.575,23.750,52.0,720,2050
592.22,ac,geekbench_cpu,2.181,0.168,0.000,27.575,23.750,52.0,535,2100
592.73,ac,geekbench_cpu,2.136,0.137,0.000,27.575,23.750,52.0,603,2150
593.23,ac,geekbench_cpu,2.147,0.141,0.000,28.396,23.770,51.0,725,2100
593.74,ac,geekbench_cpu,2.041,0.074,0.000,28.396,23.770,51.0,672,2100
594.25,ac,geekbench_cpu,2.093,0.083,0.000,28.396,23.770,51.0,637,2150
594.75,ac,geekbench_cpu,2.074,0.070,0.000,28.396,23.770,51.0,615,2100
595.26,ac,geekbench_cpu,9.711,6.966,0.000,28.396,23.770,72.0,3941,2050
595.77,ac,geekbench_cpu,30.432,25.000,0.002,28.396,23.770,72.0,1809,2100
596.28,ac,geekbench_cpu,31.315,25.595,0.003,29.070,23.790,90.0,1824,2150
596.78,ac,geekbench_cpu,31.172,25.774,0.000,29.070,23.790,90.0,1843,2100
597.29,ac,geekbench_cpu,31.221,25.869,0.001,29.070,23.790,83.0,3937,2100
597.80,ac,geekbench_cpu,29.355,23.983,0.000,29.070,23.790,83.0,665,2150
598.31,ac,geekbench_cpu,2.295,0.210,0.000,26.530,23.800,53.0,648,2100
598.82,ac,geekbench_cpu,2.220,0.193,0.000,26.530,23.800,53.0,725,2050
599.32,ac,geekbench_cpu,2.178,0.177,0.000,26.530,23.800,52.0,590,2100
599.83,ac,geekbench_cpu,2.143,0.142,0.000,26.530,23.800,52.0,628,2100
600.34,ac,geekbench_cpu,2.172,0.159,0.000,26.687,23.810,52.0,718,2050
600.85,ac,geekbench_cpu,2.149,0.152,0.000,26.687,23.810,52.0,492,2100
601.36,ac,geekbench_cpu,2.152,0.143,0.000,26.687,23.810,52.0,582,2150
601.87,ac,geekbench_cpu,2.221,0.142,0.000,26.687,23.810,52.0,591,2100
602.37,ac,geekbench_cpu,3.968,1.787,0.000,28.012,23.840,52.0,604,2050
602.88,ac,geekbench_cpu,9.433,6.792,0.002,28.012,23.840,52.0,3934,2150
603.39,ac,geekbench_cpu,36.348,31.561,0.000,28.012,23.840,74.0,3918,2100
603.89,ac,geekbench_cpu,35.895,30.977,0.000,28.012,23.840,74.0,3912,2050
604.40,ac,geekbench_cpu,35.378,30.780,0.001,26.076,23.850,77.0,3918,2100
604.90,ac,geekbench_cpu,36.424,31.498,0.000,26.076,23.850,77.0,3928,2150
605.41,ac,geekbench_cpu,35.348,30.734,0.001,26.076,23.850,78.0,3950,2100
605.91,ac,geekbench_cpu,36.420,31.434,0.001,26.076,23.850,78.0,3896,2100
606.42,ac,geekbench_cpu,34.799,30.194,0.000,26.076,23.850,78.0,3934,2150
606.93,ac,geekbench_cpu,36.595,32.016,0.000,26.076,23.850,78.0,3927,2100
607.43,ac,geekbench_cpu,36.518,31.588,0.000,23.129,23.850,80.0,3522,2050
607.94,ac,geekbench_cpu,35.658,30.887,0.000,23.129,23.850,80.0,3930,2100
608.44,ac,geekbench_cpu,36.556,31.559,0.000,23.129,23.850,81.0,3925,2100
608.95,ac,geekbench_cpu,18.368,15.076,0.000,23.129,23.850,81.0,725,2050
609.46,ac,geekbench_cpu,2.091,0.073,0.000,20.578,23.860,57.0,674,2100
609.96,ac,geekbench_cpu,1.955,0.015,0.000,20.578,23.860,57.0,426,2150
610.47,ac,geekbench_cpu,1.979,0.018,0.000,20.578,23.860,56.0,899,2100
610.98,ac,geekbench_cpu,2.430,0.478,0.000,20.578,23.860,56.0,851,2050
611.49,ac,geekbench_cpu,2.010,0.027,0.000,22.077,23.870,55.0,905,2150
611.99,ac,geekbench_cpu,2.007,0.024,0.000,22.077,23.870,55.0,934,2100
612.50,ac,geekbench_cpu,2.009,0.035,0.000,22.077,23.870,55.0,555,2050
613.01,ac,geekbench_cpu,2.064,0.040,0.000,22.077,23.870,55.0,756,2100
613.52,ac,geekbench_cpu,1.997,0.015,0.000,23.581,23.900,55.0,564,2150
614.02,ac,geekbench_cpu,10.408,7.762,0.000,23.581,23.900,55.0,1711,2100
614.53,ac,geekbench_cpu,16.412,14.048,0.000,23.581,23.900,64.0,3578,2100
615.03,ac,geekbench_cpu,19.147,16.708,0.001,23.581,23.900,64.0,1319,2150
615.54,ac,geekbench_cpu,17.137,14.686,0.001,24.370,23.910,94.0,967,2100
616.04,ac,geekbench_cpu,17.050,14.584,0.000,24.370,23.910,94.0,1298,2050
616.55,ac,geekbench_cpu,17.289,14.671,0.000,24.370,23.910,95.0,1471,2100
617.05,ac,geekbench_cpu,9.458,7.169,0.000,24.370,23.910,95.0,685,2100
617.56,ac,geekbench_cpu,2.186,0.168,0.000,24.370,23.910,55.0,548,2050
618.06,ac,geekbench_cpu,3.892,1.588,0.000,24.370,23.910,55.0,561,2100
618.57,ac,geekbench_cpu,2.297,0.152,0.000,25.109,23.930,55.0,625,2150
619.08,ac,geekbench_cpu,2.172,0.154,0.000,25.109,23.930,55.0,576,2100
619.59,ac,geekbench_cpu,2.191,0.191,0.000,25.109,23.930,54.0,494,2100
620.09,ac,geekbench_cpu,2.190,0.179,0.000,25.109,23.930,54.0,517,2150
620.60,ac,geekbench_cpu,2.174,0.157,0.000,26.218,23.950,53.0,547,2100
621.11,ac,geekbench_cpu,2.235,0.201,0.000,26.218,23.950,53.0,541,2050
621.62,ac,geekbench_cpu,2.140,0.146,0.000,26.218,23.950,53.0,579,2100
622.13,ac,geekbench_cpu,21.512,18.897,0.000,26.218,23.950,53.0,3957,2150
622.64,ac,geekbench_cpu,35.926,33.089,0.000,27.402,23.980,80.0,3886,2050
623.14,ac,geekbench_cpu,35.818,32.912,0.001,27.402,23.980,80.0,3918,2100
623.65,ac,geekbench_cpu,12.446,10.054,0.002,27.402,23.980,56.0,806,2150
624.15,ac,geekbench_cpu,2.265,0.176,0.001,27.402,23.980,56.0,654,2100
624.66,ac,geekbench_cpu,2.160,0.157,0.002,25.722,23.980,54.0,649,2050
625.17,ac,geekbench_cpu,2.190,0.183,0.000,25.722,23.980,54.0,545,2150
625.68,ac,geekbench_cpu,2.131,0.124,0.000,25.722,23.980,54.0,693,2100
626.18,ac,geekbench_cpu,2.113,0.102,0.000,25.722,23.980,54.0,546,2050
626.69,ac,geekbench_cpu,1.992,0.026,0.000,26.768,24.000,53.0,508,2100
627.20,ac,geekbench_cpu,2.009,0.026,0.000,26.768,24.000,53.0,537,2150
627.71,ac,geekbench_cpu,2.129,0.115,0.000,26.768,24.000,54.0,2845,2050
628.21,ac,geekbench_cpu,3.716,1.437,0.000,26.768,24.000,54.0,473,2100
628.72,ac,geekbench_cpu,22.086,17.711,0.001,26.768,24.000,73.0,3945,2150
629.23,ac,geekbench_cpu,32.575,26.326,0.000,26.768,24.000,73.0,1452,2100
629.74,ac,geekbench_cpu,33.324,26.611,0.000,27.655,24.020,90.0,1463,2050
630.24,ac,geekbench_cpu,2.500,0.425,0.001,27.655,24.020,90.0,1090,2150
630.75,ac,geekbench_cpu,2.129,0.082,0.000,27.655,24.020,54.0,1098,2100
631.25,ac,geekbench_cpu,2.193,0.177,0.000,27.655,24.020,54.0,545,2050
631.76,ac,geekbench_cpu,2.173,0.154,0.000,26.235,24.030,53.0,508,2100
632.27,ac,geekbench_cpu,2.086,0.102,0.001,26.235,24.030,53.0,523,2150
632.78,ac,geekbench_cpu,2.027,0.025,0.000,26.235,24.030,52.0,593,2100
633.28,ac,geekbench_cpu,2.039,0.043,0.000,26.235,24.030,52.0,642,2100
633.79,ac,geekbench_cpu,2.142,0.140,0.000,27.651,24.060,52.0,518,2150
634.30,ac,geekbench_cpu,1.982,0.021,0.000,27.651,24.060,52.0,653,2100
634.81,ac,geekbench_cpu,3.106,0.962,0.000,27.651,24.060,76.0,1398,2050
635.31,ac,geekbench_cpu,35.670,29.899,0.000,27.651,24.060,76.0,3880,2100
635.82,ac,geekbench_cpu,36.953,30.969,0.001,27.311,24.080,75.0,3894,2100
636.32,ac,geekbench_cpu,3.357,1.046,0.001,27.311,24.080,75.0,597,2050
636.83,ac,geekbench_cpu,2.163,0.126,0.000,27.311,24.080,53.0,875,2100
637.34,ac,geekbench_cpu,2.175,0.150,0.000,27.311,24.080,53.0,518,2150
637.85,ac,geekbench_cpu,3.775,1.473,0.000,27.207,24.090,53.0,708,2100
638.35,ac,geekbench_cpu,2.183,0.162,0.000,27.207,24.090,53.0,559,2100
638.86,ac,geekbench_cpu,2.149,0.139,0.000,27.207,24.090,52.0,631,2150
639.37,ac,geekbench_cpu,2.174,0.164,0.000,27.207,24.090,52.0,511,2100
639.88,ac,geekbench_cpu,2.041,0.071,0.000,27.207,24.090,52.0,533,2050
640.38,ac,geekbench_cpu,2.250,0.058,0.000,27.207,24.090,52.0,554,2150
640.89,ac,geekbench_cpu,3.043,0.919,0.001,28.043,24.110,76.0,1644,2250
641.40,ac,geekbench_cpu,22.679,17.829,0.002,28.043,24.110,76.0,3932,2400
641.90,ac,geekbench_cpu,19.766,14.739,0.003,28.043,24.110,54.0,597,2400
642.41,ac,geekbench_cpu,2.044,0.028,0.002,28.043,24.110,54.0,1116,2300
